Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jimmy Rollins SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.253,0.312,0.411,0.723,7.0,6.0,-0.02,0.39,0.015,-0.035,-0.01%,0.32,-0.3,2.0,2.0,2B
Chase Utley 2B,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.289,0.36,0.495,0.855,15.0,10.0,0.01,0.34,0.034,-0.024,0.01%,0.28,0.7,0.0,2.0,HR
Bobby Abreu RF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.287,0.447,0.477,0.924,15.0,11.0,-0.033,0.31,0.0,-0.033,-0.02%,0.26,-0.3,1.0,0.0,
Pat Burrell DH,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.261,0.389,0.544,0.933,14.0,10.0,-0.043,0.41,0.0,-0.043,-0.02%,0.34,-1.2,,,
Ryan Howard 1B,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.29,0.356,0.615,0.97,19.0,12.0,-0.027,0.34,0.0,-0.027,-0.01%,0.28,-0.5,6.0,0.0,
Aaron Rowand CF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.275,0.318,0.459,0.776,9.0,8.0,-0.021,0.27,0.0,-0.021,-0.01%,0.22,-0.5,6.0,0.0,
David Dellucci LF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.321,0.541,0.862,18.0,10.0,-0.025,0.31,0.0,-0.025,-0.01%,0.26,-0.7,2.0,0.0,
David Bell 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.257,0.335,0.365,0.7,12.0,8.0,-0.001,0.19,0.009,-0.009,-0.00%,0.16,-0.0,1.0,0.0,
Sal Fasano C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.254,0.299,0.413,0.711,7.0,6.0,-0.021,0.28,0.0,-0.021,-0.01%,0.23,-0.7,6.0,0.0,GDP
Shane Victorino PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.316,0.375,0.487,0.862,5.0,1.0,0.001,0.02,0.001,0.0,0%,0.02,0.4,,,
,,,,,,,,,,,,,,,,,,,,,,,
Ryan Madson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Mathieson P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Ryan Franklin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,2.0,4.0,2.0,1.0,10.0,31.0,0.133,0.161,0.267,0.428,121.0,82.0,-0.18,0.31,0.059,-0.238,-0.09%,0.26,-3.2,24.0,6.0,
