Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,SEA,Ichiro Suzuki,Frank Castillo,6%,56%,Double (Line Drive to LF-CF)
t1,0-0,0,-2-,"3,(1-1) LBX",R,SEA,Mark McLemore,Frank Castillo,7%,62%,Single to RF (Line Drive); Suzuki Scores
t1,1-0,0,1--,"4,(1-2) BCCC",O,SEA,Edgar Martinez,Frank Castillo,-3%,59%,Strikeout Looking
t1,1-0,1,1--,"4,(1-2) CBFX",OO,SEA,John Olerud,Frank Castillo,-5%,55%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 0 LOB. Mariners 1, Red Sox 0.","1 run, 2 hits, 0 errors, 0 LOB. Mariners 1, Red Sox 0.","1 run, 2 hits, 0 errors, 0 LOB. Mariners 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Freddy Garcia facing 1-2-3"
b1,0-1,0,---,"3,(0-2) FCX",O,BOS,Nomar Garciaparra,Freddy Garcia,2%,57%,Groundout: SS-1B
b1,0-1,1,---,"5,(3-1) BBCBB",,BOS,Trot Nixon,Freddy Garcia,-3%,54%,Walk
b1,0-1,1,1--,"2,(1-0) BX",,BOS,Carl Everett,Freddy Garcia,-6%,48%,Single to RF (Line Drive); Nixon to 3B
b1,0-1,1,1-3,"2,(1-0) BX",RO,BOS,Manny Ramirez,Freddy Garcia,0%,48%,Groundout: SS-2B/Forceout at 2B; Nixon Scores
b1,1-1,2,1--,"3,(1-1) BCX",O,BOS,Troy O'Leary,Freddy Garcia,2%,50%,Flyball: LF
