Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,TOR,Dave Berg,Derek Lowe,-3%,47%,Single to LF (Line Drive)
t1,0-0,0,1--,"2,(0-1) CX",OO,TOR,Eric Hinske,Derek Lowe,7%,54%,Ground Ball Double Play: SS-1B
t1,0-0,2,---,"1,(0-0) X",,TOR,Shannon Stewart,Derek Lowe,-1%,53%,Single to LF (Line Drive)
t1,0-0,2,1--,"3,(1-1) BSB",,TOR,Carlos Delgado,Derek Lowe,-1%,52%,Stewart Steals 2B
t1,0-0,2,-2-,"5,(3-1) BSBBB",,TOR,Carlos Delgado,Derek Lowe,-1%,51%,Walk
t1,0-0,2,12-,"2,(0-1) CX",O,TOR,José Cruz,Derek Lowe,4%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BFBX",O,BOS,Johnny Damon,Pete Walker,-2%,53%,Groundout: 1B-P
b1,0-0,1,---,"3,(1-1) CBX",O,BOS,Jose Offerman,Pete Walker,-2%,51%,Groundout: 2B-1B
b1,0-0,2,---,"2,(0-1) SX",O,BOS,Nomar Garciaparra,Pete Walker,-1%,50%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8"
t2,0-0,0,---,"1,(0-0) H",,TOR,Vernon Wells,Derek Lowe,-4%,46%,Hit By Pitch
t2,0-0,0,1--,"2,(1-0) BX",OO,TOR,Josh Phelps,Derek Lowe,8%,54%,Ground Ball Double Play: 3B-2B-1B
t2,0-0,2,---,"2,(0-1) CX",O,TOR,Ken Huckaby,Derek Lowe,1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Pete Walker facing 4-5-6"
b2,0-0,0,---,"5,(3-1) BBBCB",,BOS,Manny Ramirez,Pete Walker,4%,59%,Walk
b2,0-0,0,1--,"5,(1-2) CSBFS",O,BOS,Brian Daubach,Pete Walker,-3%,55%,Strikeout Swinging
b2,0-0,1,1--,"4,(1-2) CSBX",,BOS,Shea Hillenbrand,Pete Walker,4%,59%,Fielder's Choice 2B; Ramirez to 2B/Safe on E6 (catch); Hillenbrand to 1B
b2,0-0,1,12-,"6,(3-2) BBBSSX",O,BOS,Jason Varitek,Pete Walker,-3%,56%,Groundout: SS-1B; Ramirez to 3B; Hillenbrand to 2B
b2,0-0,2,-23,"4,(1-2) CBCX",RR,BOS,Trot Nixon,Pete Walker,16%,72%,Single to CF (Fly Ball to Short CF-RF); Ramirez Scores/unER; Hillenbrand Scores/unER
b2,2-0,2,1--,"5,(2-2) BCBCS",O,BOS,Lou Merloni,Pete Walker,-2%,70%,Strikeout Swinging
,,,,,,,,,"2 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 2."
