Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rafael Furcal SS,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.275,0.321,0.37,0.691,21.0,13.0,0.017,2.16,0.169,-0.152,0.02%,3.42,-0.8,0.0,2.0,SB
Keith Lockhart PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.256,0.34,0.314,0.654,,,0.0,,0.0,0.0,0%,,0.0,,,
Steve Karsay P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,
Dave Martinez PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.331,0.387,0.431,0.818,7.0,4.0,-0.083,3.41,0.0,-0.083,-0.08%,5.4,-0.4,,,
Jose Cabrera P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,
B.J. Surhoff LF,4.0,2.0,3.0,1.0,2.0,0.0,6.0,0.273,0.328,0.408,0.737,20.0,9.0,0.284,1.4,0.309,-0.025,0.27%,2.21,1.7,4.0,0.0,"2B,IW"
Andruw Jones CF,5.0,0.0,0.0,0.0,1.0,2.0,6.0,0.276,0.332,0.49,0.821,21.0,13.0,-0.221,1.64,0.013,-0.233,-0.21%,2.6,-1.2,1.0,0.0,
Chipper Jones 3B,5.0,1.0,2.0,2.0,1.0,0.0,6.0,0.311,0.42,0.625,1.045,17.0,10.0,0.34,1.75,0.381,-0.041,0.32%,2.78,1.8,1.0,1.0,HR
Brian Jordan RF,6.0,1.0,2.0,1.0,0.0,1.0,6.0,0.278,0.325,0.457,0.782,19.0,13.0,0.232,2.15,0.34,-0.108,0.22%,3.41,0.7,4.0,0.0,
Ken Caminiti DH,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.243,0.326,0.439,0.765,18.0,11.0,0.111,1.19,0.133,-0.022,0.10%,1.88,0.7,,,
Mark DeRosa PR-DH-SS,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.409,0.481,0.455,0.935,4.0,0.0,0.104,2.15,0.104,0.0,0.10%,3.4,0.7,0.0,1.0,IW
Javy Lopez C,5.0,0.0,2.0,1.0,0.0,2.0,5.0,0.25,0.305,0.395,0.699,21.0,17.0,0.087,1.62,0.177,-0.089,0.08%,2.56,0.1,8.0,1.0,
Rico Brogna 1B,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.244,0.296,0.335,0.631,17.0,9.0,-0.117,1.54,0.004,-0.121,-0.11%,2.44,-1.5,9.0,0.0,IW
Quilvio Veras 2B,2.0,1.0,0.0,0.0,2.0,0.0,5.0,0.253,0.33,0.355,0.685,18.0,8.0,-0.188,2.45,0.237,-0.424,-0.18%,3.88,-1.2,2.0,4.0,"SB,CS,HBP,GDP"
,,,,,,,,,,,,,,,,,,,,,,,
John Burkett P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steve Reed P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Remlinger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,6.0,12.0,5.0,9.0,9.0,50.0,0.3,0.44,0.4,0.84,183.0,107.0,0.566,1.81,1.867,-1.298,0.54%,2.87,0.5,30.0,9.0,
