Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3"
t1,0-0,0,---,"8,(3-2) CBBFFBFB",,ANA,David Eckstein,Hideo Nomo,3%,53%,Walk
t1,0-0,0,1--,"3,(0-2) LCS",O,ANA,Darin Erstad,Hideo Nomo,-3%,50%,Strikeout Swinging
t1,0-0,1,1--,"5,(2-2) BFBCX",,ANA,Troy Glaus,Hideo Nomo,6%,56%,Single to RF (Line Drive); Eckstein to 3B
t1,0-0,1,1-3,"2,(1-0) BX",OO,ANA,Garret Anderson,Hideo Nomo,-11%,45%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Scott Schoeneweis facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBSX",O,BOS,Chris Stynes,Scott Schoeneweis,2%,47%,Flyball: RF
b1,0-0,1,---,"4,(2-1) CBBX",,BOS,Mike Lansing,Scott Schoeneweis,-2%,45%,Reached on E4 (throw to 1B) (Ground Ball)
b1,0-0,1,1--,"3,(0-2) FFH",,BOS,Nomar Garciaparra,Scott Schoeneweis,-3%,41%,Hit By Pitch; Lansing to 2B
b1,0-0,1,12-,"2,(0-1) SX",O,BOS,Manny Ramirez,Scott Schoeneweis,4%,45%,Flyball: RF; Lansing to 3B
b1,0-0,2,1-3,"2,(1-0) BX",O,BOS,Dante Bichette,Scott Schoeneweis,5%,50%,Groundout: 2B-SS/Forceout at 2B
,,,,,,,,,"0 runs, 0 hits, 1 error, 2 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. Angels 0, Red Sox 0."
"Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Hideo Nomo facing 5-6-7"
t2,0-0,0,---,"1,(0-0) X",O,ANA,Scott Spiezio,Hideo Nomo,-2%,48%,Popfly: SS
t2,0-0,1,---,"3,(1-1) CBX",R,ANA,Tim Salmon,Hideo Nomo,10%,58%,Home Run (Fly Ball to Deep LF)
t2,1-0,1,---,"4,(1-2) CSBX",,ANA,Shawn Wooten,Hideo Nomo,2%,60%,Reached on E5 (Ground Ball)
t2,1-0,1,1--,"2,(0-1) CX",OO,ANA,Jorge Fabregas,Hideo Nomo,-5%,55%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"1 run, 1 hit, 1 error, 0 LOB. Angels 1, Red Sox 0.","1 run, 1 hit, 1 error, 0 LOB. Angels 1, Red Sox 0.","1 run, 1 hit, 1 error, 0 LOB. Angels 1, Red Sox 0."
