Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Scott Schoeneweis,8.2,6,5,5,4,2,1,5.02,35,121,70,42,3,25,19,9,3,0,50.0,,,-0.14,1.35,-0.11%,1.81,0.4
Mark Petkovsek,1.1,0,1,1,1,1,0,4.6,5,16,8,3,2,3,2,1,0,0,,0.0,0.0,0.068,2.26,0.06%,3.03,0.3
"Mike Holtz, L (1-3)",0.0,1,1,1,0,0,0,4.68,1,3,2,1,0,1,1,0,0,0,,1.0,0.0,-0.308,5.39,-0.25%,7.23,-0.9
"Shigetoshi Hasegawa, BS (6)",0.2,1,0,0,1,0,0,3.3,3,16,8,5,1,2,1,1,1,0,,2.0,2.0,-0.318,5.87,-0.26%,7.87,-0.3
Team Totals,10.2,8,7,7,6,3,1,5.91,44,156,88,51,6,31,23,11,4,0,50.0,3.0,2.0,-0.698,1.83,-0.56%,2.46,-0.5
