Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Trot Nixon RF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.281,0.367,0.462,0.828,19.0,9.0,-0.011,1.13,0.055,-0.066,-0.01%,2.33,-0.3,0.0,0.0,
Nomar Garciaparra SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.362,0.429,0.593,1.022,14.0,9.0,-0.179,1.64,0.0,-0.179,-0.22%,3.38,-1.5,2.0,7.0,
Carl Everett CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.307,0.382,0.612,0.994,15.0,12.0,-0.074,0.69,0.0,-0.074,-0.09%,1.42,-0.9,4.0,0.0,
Dante Bichette DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.292,0.35,0.46,0.81,18.0,12.0,0.029,0.62,0.055,-0.026,0.04%,1.27,0.1,,,
Troy O'Leary LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.262,0.33,0.409,0.739,11.0,9.0,-0.082,0.76,0.0,-0.082,-0.10%,1.56,-0.9,1.0,0.0,
Jason Varitek C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.261,0.358,0.412,0.77,8.0,4.0,-0.016,1.26,0.05,-0.067,-0.02%,2.61,-0.2,4.0,0.0,
Rico Brogna 1B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.238,0.289,0.369,0.658,10.0,7.0,-0.099,1.23,0.036,-0.136,-0.12%,2.53,-0.9,10.0,2.0,
Mike Lansing 2B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.244,0.299,0.374,0.673,8.0,6.0,-0.045,0.81,0.0,-0.045,-0.06%,1.67,-0.4,3.0,6.0,
Midre Cummings PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273,0.325,0.393,0.718,4.0,2.0,-0.042,1.6,0.0,-0.042,-0.05%,3.3,-0.3,,,
Jose Offerman 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.333,0.318,0.651,,,,,,,,,,0.0,0.0,
Manny Alexander 3B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.201,0.237,0.296,0.533,6.0,5.0,-0.059,1.1,0.0,-0.059,-0.07%,2.28,-0.5,1.0,1.0,
Scott Hatteberg PH-3B,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.259,0.359,0.449,0.808,6.0,2.0,0.03,0.88,0.03,0.0,0.04%,1.81,0.2,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tomo Ohka P,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
Rod Beck P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Sang-Hoon Lee P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,28.0,0.0,1.0,0.0,4.0,6.0,32.0,0.036,0.156,0.036,0.192,119.0,77.0,-0.548,1.03,0.226,-0.776,-0.68%,2.13,-5.5,27.0,18.0,
