Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BCBFC",O,ATL,Rafael Furcal,Matt Clement,2%,52%,Strikeout Looking
t1,0-0,1,---,"3,(0-2) CFS",O,ATL,Pete Orr,Matt Clement,2%,54%,Strikeout Swinging
t1,0-0,2,---,"4,(2-1) FBBX",O,ATL,Marcus Giles,Matt Clement,1%,55%,Flyball: RF (CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' John Smoltz facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Johnny Damon,John Smoltz,-2%,53%,Groundout: SS-1B
b1,0-0,1,---,"8,(3-2) BSBFBFFB",,BOS,Edgar Renteria,John Smoltz,2%,55%,Walk
b1,0-0,1,1--,"5,(1-2) C*BS1FX",,BOS,David Ortiz,John Smoltz,6%,61%,Single to RF (Ground Ball); Renteria to 3B
b1,0-0,1,1-3,"5,(1-2) BFFFX",O,BOS,Manny Ramirez,John Smoltz,-6%,55%,Lineout: 2B
b1,0-0,2,1-3,"6,(3-2) BCS*B*B>X",O,BOS,Trot Nixon,John Smoltz,-5%,50%,Groundout: 1B-P
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Braves 0, Red Sox 0."
