Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kenny Lofton CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.243,0.339,0.364,0.704,14.0,11.0,-0.098,0.9,0.0,-0.098,-0.09%,1.35,-1.0,1.0,0.0,
Omar Vizquel SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.252,0.341,0.36,0.701,16.0,11.0,-0.087,0.81,0.0,-0.087,-0.08%,1.22,-0.9,2.0,2.0,
Roberto Alomar 2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.358,0.459,0.817,1.0,1.0,0.012,0.42,0.012,0.0,0.01%,0.63,0.1,1.0,1.0,
Enrique Wilson 2B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.379,0.419,0.517,0.937,9.0,7.0,-0.031,0.57,0.01,-0.04,-0.03%,0.87,-0.2,0.0,1.0,
Jim Thome 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.246,0.358,0.533,0.891,13.0,9.0,-0.095,0.83,0.0,-0.095,-0.09%,1.26,-1.0,7.0,0.0,
David Justice RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.286,0.379,0.604,0.984,10.0,8.0,-0.089,1.11,0.0,-0.089,-0.08%,1.67,-0.8,2.0,0.0,
Travis Fryman 3B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.299,0.368,0.505,0.873,16.0,9.0,-0.065,0.8,0.0,-0.065,-0.06%,1.21,-0.5,1.0,2.0,
Russell Branyan DH,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.5,0.538,1.417,1.955,12.0,9.0,-0.042,1.07,0.029,-0.071,-0.04%,1.61,-0.2,,,2B
Richie Sexson LF,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.249,0.3,0.438,0.737,10.0,5.0,-0.058,1.38,0.013,-0.071,-0.05%,2.09,-0.4,0.0,0.0,
Einar Díaz C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.317,0.359,0.463,0.822,8.0,7.0,-0.108,1.33,0.0,-0.108,-0.10%,2.0,-0.8,10.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Bartolo Colon P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Scott Kamieniecki P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,0.0,2.0,0.0,1.0,11.0,31.0,0.067,0.097,0.1,0.197,109.0,77.0,-0.661,0.95,0.064,-0.724,-0.60%,1.43,-5.5,24.0,7.0,
