Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Josh Towers, L (0-6)",5.2,11,7,7,2,2,1,10.59,29,89,59,39,3,17,7,18,5,0,19.0,,,-0.309,0.52,-0.24%,0.69,-3.8
Scott Downs,1.1,0,0,0,0,2,0,5.65,4,18,11,5,3,3,1,1,0,0,,1.0,0.0,0.004,0.04,0.00%,0.05,0.8
Pete Walker,1.0,1,0,0,0,0,0,4.97,4,12,7,5,0,2,1,3,1,0,,0.0,0.0,0.004,0.07,0.00%,0.1,0.6
Team Totals,8.0,12,7,7,2,4,1,7.88,37,119,77,49,6,22,9,22,6,0,19.0,1.0,0.0,-0.301,0.41,-0.24%,0.54,-2.4
