Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carlos Febles 2B,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.275,0.364,0.351,0.714,23.0,15.0,-0.079,1.3,0.073,-0.151,-0.00%,0.06,-0.3,2.0,4.0,"SB,CS"
Rey Sanchez SS,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.261,0.299,0.316,0.615,20.0,10.0,0.013,1.28,0.099,-0.086,0%,0.06,0.7,1.0,3.0,SB
Mike Sweeney 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.339,0.406,0.513,0.919,18.0,11.0,-0.159,1.6,0.0,-0.159,-0.00%,0.07,-1.6,10.0,1.0,
Jermaine Dye RF,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.31,0.381,0.582,0.964,16.0,8.0,0.074,1.38,0.121,-0.046,0.00%,0.07,0.8,0.0,0.0,
Joe Randa DH,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.317,0.364,0.464,0.828,12.0,7.0,0.212,1.88,0.288,-0.076,0.01%,0.09,1.4,,,2B
Mark Quinn CF-LF,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.289,0.342,0.488,0.829,13.0,8.0,-0.019,1.19,0.094,-0.113,-0.00%,0.05,0.6,2.0,1.0,
Dave McCarty LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.276,0.332,0.512,0.843,15.0,10.0,-0.149,1.31,0.0,-0.149,-0.00%,0.06,-1.5,2.0,0.0,
Gregg Zaun C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.345,0.36,0.705,,,,,,,,,,1.0,0.0,
Héctor Ortiz C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4,0.483,0.52,1.003,12.0,5.0,0.001,0.79,0.039,-0.038,0%,0.04,0.0,4.0,2.0,
Todd Dunwoody PH-CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.214,0.252,0.282,0.534,5.0,3.0,-0.081,2.68,0.0,-0.081,-0.00%,0.12,-0.4,1.0,0.0,
Jeff Reboulet 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.255,0.346,0.298,0.644,8.0,8.0,-0.093,1.18,0.0,-0.093,-0.00%,0.05,-1.0,1.0,3.0,
Scott Pose PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.255,0.167,0.422,2.0,2.0,-0.082,3.0,0.0,-0.082,-0.00%,0.14,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
Jeff Suppan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Andy Larkin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tim Byrdak P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kris Wilson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,8.0,4.0,4.0,5.0,38.0,0.235,0.316,0.265,0.58,144.0,87.0,-0.362,1.4,0.714,-1.074,-0.01%,0.06,-1.5,24.0,14.0,
