Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ray Durham 2B,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.281,0.344,0.496,0.84,18.0,11.0,0.006,0.75,0.05,-0.044,0.01%,0.95,-0.3,2.0,2.0,SH
Craig Wilson SS,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.319,0.373,0.362,0.734,13.0,10.0,0.006,0.77,0.046,-0.041,0.00%,0.98,0.1,1.0,4.0,"SB,SH"
Frank Thomas DH,3.0,1.0,2.0,0.0,2.0,0.0,5.0,0.364,0.453,0.585,1.037,16.0,7.0,0.055,0.88,0.084,-0.029,0.04%,1.11,1.1,,,2·IW
Magglio Ordonez RF,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.291,0.362,0.509,0.871,19.0,11.0,-0.167,1.15,0.029,-0.197,-0.13%,1.45,-1.0,1.0,0.0,GDP
Paul Konerko 1B,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.315,0.384,0.577,0.96,16.0,10.0,0.128,1.02,0.168,-0.04,0.10%,1.29,1.2,12.0,1.0,
Carlos Lee LF,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.288,0.37,0.519,0.889,17.0,10.0,0.171,1.03,0.21,-0.039,0.13%,1.31,0.9,1.0,0.0,SB
Jeff Abbott CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.196,0.255,0.255,0.509,12.0,10.0,-0.001,0.72,0.052,-0.054,-0.00%,0.91,-1.0,1.0,0.0,
Chris Singleton CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.336,0.483,0.819,,,,,,,,,,0.0,0.0,
Herbert Perry 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.238,0.304,0.333,0.638,12.0,7.0,-0.066,0.8,0.017,-0.082,-0.05%,1.01,-0.6,0.0,3.0,
Josh Paul C,4.0,1.0,0.0,0.0,0.0,2.0,4.0,0.286,0.352,0.469,0.821,14.0,10.0,-0.035,0.75,0.039,-0.074,-0.03%,0.95,0.3,8.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
James Baldwin P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Team Totals,36.0,6.0,10.0,5.0,3.0,6.0,41.0,0.278,0.333,0.278,0.611,137.0,86.0,0.097,0.88,0.695,-0.6,0.07%,1.12,0.5,27.0,12.0,
