Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Liván Hernández, L (5-8)",1.2,8,6,6,2,0,0,5.64,14,56,33,20,2,11,5,7,3,0,13.0,,,-0.335,1.16,-0.08%,0.48,-5.5
Jason Bergmann,2.1,4,2,1,1,2,0,5.54,12,38,27,19,2,6,4,5,1,0,,2.0,0.0,-0.007,0.22,-0.00%,0.09,-0.2
Bill Bray,2.1,4,3,3,2,1,1,6.0,12,46,27,14,2,11,4,5,3,0,,0.0,0.0,0.001,0.03,0.00%,0.01,-1.3
Gary Majewski,1.1,1,0,0,0,1,0,3.89,5,14,9,4,1,4,3,1,0,0,,2.0,1.0,0.0,0.0,0.00%,0.0,0.4
Chad Cordero,0.1,0,0,0,0,1,0,3.15,1,4,3,2,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.1
Team Totals,8.0,17,11,10,5,5,1,11.25,44,158,99,59,8,32,16,18,7,0,13.0,4.0,1.0,-0.341,0.45,-0.09%,0.19,-6.4
