Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Tony Armas, L (6-4)",3.2,8,4,4,2,0,0,4.44,20,81,51,30,3,18,5,13,4,0,27.0,,,-0.246,1.34,-0.07%,0.61,-2.0
Saul Rivera,2.0,2,0,0,2,1,0,2.31,9,49,30,20,1,9,5,1,1,0,,1.0,0.0,0.098,1.02,0.03%,0.46,1.0
Mike Stanton,0.2,1,1,1,2,0,0,5.04,5,27,13,11,2,0,2,1,1,0,,2.0,0.0,-0.032,1.26,-0.01%,0.58,-0.6
Jon Rauch,1.2,2,1,1,1,2,1,3.09,8,37,24,16,2,6,2,3,0,0,,3.0,1.0,-0.021,0.85,-0.01%,0.39,0.2
Team Totals,8.0,13,6,6,7,3,1,6.75,42,194,118,77,8,33,14,18,6,0,27.0,6.0,1.0,-0.201,1.17,-0.06%,0.53,-1.4
