Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bret Saberhagen facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CCBFX",O,ANA,Orlando Palmeiro,Bret Saberhagen,-2%,48%,Popfly: SS
t1,0-0,1,---,"1,(0-0) X",O,ANA,Darin Erstad,Bret Saberhagen,-2%,46%,Flyball: RF (Deep RF)
t1,0-0,2,---,"2,(0-1) CH",,ANA,Troy Glaus,Bret Saberhagen,1%,47%,Hit By Pitch
t1,0-0,2,1--,"5,(1-2) BCCFS",O,ANA,Garret Anderson,Bret Saberhagen,-2%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Pat Rapp facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",O,BOS,Jose Offerman,Pat Rapp,2%,47%,Groundout: 2B-1B
b1,0-0,1,---,"6,(3-2) BCCBBB",,BOS,Trot Nixon,Pat Rapp,-2%,45%,Walk
b1,0-0,1,1--,"2,(0-1) FX",OO,BOS,Nomar Garciaparra,Pat Rapp,5%,50%,Ground Ball Double Play: SS-1B
