Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Chris Holt,7.1,6,3,3,0,5,3,5.32,30,107,65,40,7,18,9,14,4,0,59.0,,,0.047,0.94,0.01%,0.23,0.9
Matt Anderson,1.2,0,0,0,1,3,0,6.85,6,23,16,4,8,4,1,1,0,0,,1.0,0.0,0.26,2.51,0.04%,0.62,1.1
C.J. Nitkowski,0.2,0,0,0,1,1,0,4.22,4,13,5,3,2,0,1,0,0,0,,0.0,0.0,0.031,3.12,0.01%,0.77,0.1
Danny Patterson,1.1,2,0,0,0,1,0,0.96,6,26,16,11,1,4,3,2,2,0,,2.0,0.0,0.265,2.82,0.04%,0.7,1.0
Todd Jones,2.0,1,0,0,1,3,0,5.87,8,34,24,13,4,7,3,1,1,0,,0.0,0.0,0.296,2.39,0.04%,0.59,1.1
"Dave Borkowski, L (0-2)",4.0,3,1,1,3,7,1,2.13,18,61,37,19,6,12,3,5,1,0,,0.0,0.0,0.24,2.36,0.04%,0.59,1.2
Team Totals,17.0,12,4,4,6,20,4,2.12,72,264,163,90,28,45,20,23,8,0,59.0,3.0,0.0,1.139,1.86,0.17%,0.46,5.4
