Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFX",,MIN,Shannon Stewart,David Wells,-3%,47%,Single to RF (Line Drive)
t1,0-0,0,1--,"5,(1-2) 1CFB1FC",O,MIN,Michael Cuddyer,David Wells,3%,50%,Strikeout Looking
t1,0-0,1,1--,"1,(0-0) X",OO,MIN,Lew Ford,David Wells,5%,55%,Ground Ball Double Play: 3B-2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3"
b1,0-0,0,---,"6,(3-2) BFFBBX",O,BOS,Johnny Damon,Kyle Lohse,-2%,53%,Groundout: SS-1B
b1,0-0,1,---,"2,(0-1) SX",,BOS,Edgar Renteria,Kyle Lohse,2%,55%,Single to RF (Ground Ball)
b1,0-0,1,1--,"8,(3-2) BBCFBFFB",,BOS,David Ortiz,Kyle Lohse,3%,59%,Walk; Renteria to 2B
b1,0-0,1,12-,"5,(2-2) BCBFX",R,BOS,John Olerud,Kyle Lohse,9%,67%,Single to CF (Ground Ball); Renteria Scores; Ortiz to 2B
b1,1-0,1,12-,"11,(3-2) CFFBFBF*BFFX",O,BOS,Kevin Millar,Kyle Lohse,-4%,64%,Popfly: 1B
b1,1-0,2,12-,"6,(2-2) CBBCFX",O,BOS,Jason Varitek,Kyle Lohse,-4%,60%,Groundout: 3B-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 2 LOB. Twins 0, Red Sox 1.","1 run, 2 hits, 0 errors, 2 LOB. Twins 0, Red Sox 1.","1 run, 2 hits, 0 errors, 2 LOB. Twins 0, Red Sox 1."
"Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6","Top of the 2nd, Twins Batting, Behind 0-1, Red Sox' David Wells facing 4-5-6"
t2,0-1,0,---,"10,(2-2) FFBFFBFFFS",O,MIN,Matt LeCroy,David Wells,3%,62%,Strikeout Swinging
