0,1,2
1.0,José Reyes,SS
2.0,Paul Lo Duca,DH
3.0,Carlos Beltrán,CF
4.0,Carlos Delgado,1B
5.0,David Wright,3B
6.0,Jose Valentin,2B
7.0,Endy Chavez,RF
8.0,Ramon Castro,C
9.0,Lastings Milledge,LF
,Pedro Martinez,P
