Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chuck Knoblauch 2B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.281,0.356,0.391,0.747,16.0,8.0,-0.06,0.98,0.034,-0.093,-0.01%,0.27,-0.5,3.0,4.0,CS
Jose Vizcaino 2B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.247,0.307,0.292,0.599,3.0,2.0,-0.022,0.4,0.0,-0.022,-0.00%,0.11,-0.8,1.0,0.0,
Derek Jeter SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.326,0.406,0.471,0.877,21.0,14.0,-0.036,1.0,0.04,-0.077,-0.01%,0.28,-0.6,0.0,2.0,
Paul O'Neill RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.295,0.349,0.45,0.799,12.0,8.0,-0.131,0.87,0.0,-0.131,-0.02%,0.24,-1.1,2.0,0.0,GDP
Ryan Thompson LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.333,0.424,0.758,,,,,,,,,,0.0,0.0,
Tino Martinez 1B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.266,0.338,0.43,0.768,17.0,12.0,0.128,0.89,0.139,-0.011,0.02%,0.25,0.9,8.0,1.0,
David Justice LF-RF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.294,0.382,0.601,0.983,15.0,9.0,-0.056,1.28,0.051,-0.107,-0.01%,0.35,-0.2,0.0,1.0,2B
Jose Canseco DH,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.259,0.388,0.472,0.86,23.0,15.0,-0.096,1.52,0.061,-0.156,-0.02%,0.42,0.2,,,HR
Jorge Posada C,3.0,1.0,0.0,0.0,1.0,3.0,4.0,0.295,0.429,0.539,0.968,26.0,15.0,-0.034,1.01,0.037,-0.07,-0.01%,0.28,-0.6,9.0,0.0,
Scott Brosius 3B,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.239,0.311,0.393,0.704,15.0,9.0,0.395,1.25,0.447,-0.052,0.07%,0.35,2.3,1.0,3.0,HR
Clay Bellinger CF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.23,0.32,0.421,0.741,14.0,9.0,-0.045,0.45,0.002,-0.047,-0.01%,0.12,-0.2,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andy Pettitte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mariano Rivera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,5.0,7.0,5.0,3.0,10.0,37.0,0.206,0.27,0.412,0.682,162.0,101.0,0.043,1.0,0.811,-0.766,0.01%,0.28,-0.5,27.0,11.0,
