Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Scott Kazmir, W (2-1)",5.2,4,1,1,1,7,1,4.07,22,97,64,39,11,14,6,8,2,0,63.0,,,0.215,1.05,0.14%,1.14,2.0
"Travis Harper, H (1)",2.2,2,0,0,0,1,0,3.12,11,36,25,16,1,8,5,5,1,0,,2.0,0.0,0.175,1.17,0.11%,1.26,0.6
"Dan Miceli, S (4)",0.2,0,0,0,0,1,0,7.36,2,6,5,1,3,1,0,1,0,0,,3.0,0.0,0.119,2.48,0.08%,2.67,1.7
Team Totals,9.0,6,1,1,1,9,1,1.0,35,139,94,56,15,23,11,14,3,0,63.0,5.0,0.0,0.509,1.17,0.33%,1.26,4.2
