Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Pedro Martinez, L (7-4)",3,7,8,6,2,1,1,3.45,19,75,45,26,2,17,6,9,5,0,16.0,,,-0.347,0.72,-0.10%,0.35,-6.3
Darren Oliver,3,2,2,1,1,3,0,2.45,12,52,36,25,4,7,4,4,1,0,,0.0,0.0,0.002,0.05,0.00%,0.02,-0.3
Chad Bradford,1,0,0,0,1,0,0,2.51,3,15,8,4,2,2,2,0,0,0,,0.0,0.0,0.001,0.01,0.00%,0.0,0.6
Pedro Feliciano,1,1,0,0,1,0,0,1.86,5,23,14,7,0,7,0,4,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,8,10,10,7,5,4,1,7.88,39,165,103,62,8,33,12,17,7,0,16.0,0.0,0.0,-0.344,0.36,-0.10%,0.17,-5.4
