Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Luis Castillo 2B,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.24,0.338,0.326,0.664,18.0,12.0,-0.045,1.75,0.174,-0.219,-0.02%,1.34,-1.3,4.0,5.0,CS
John Mabry RF,5.0,1.0,2.0,1.0,0.0,2.0,5.0,0.171,0.277,0.366,0.642,18.0,12.0,0.1,0.8,0.167,-0.067,0.05%,0.61,0.9,0.0,0.0,"HR,2B"
Cliff Floyd LF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.327,0.416,0.619,1.035,9.0,7.0,-0.034,0.72,0.024,-0.058,-0.02%,0.55,-0.5,4.0,0.0,
Preston Wilson CF,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.294,0.345,0.465,0.81,16.0,13.0,-0.167,0.91,0.0,-0.167,-0.08%,0.7,-1.7,2.0,0.0,GDP
Mike Lowell 3B,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.309,0.36,0.543,0.903,14.0,7.0,-0.056,0.91,0.026,-0.081,-0.03%,0.69,-0.5,0.0,1.0,
Charles Johnson C,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.297,0.369,0.564,0.933,17.0,9.0,0.037,1.08,0.083,-0.046,0.02%,0.82,0.2,6.0,0.0,
Kevin Millar DH,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.327,0.35,0.549,0.899,17.0,11.0,0.318,1.36,0.337,-0.019,0.15%,1.04,2.7,,,2·2B
Derrek Lee 1B,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.217,0.284,0.362,0.646,15.0,5.0,0.05,1.24,0.05,0.0,0.02%,0.95,0.5,9.0,0.0,SF
Alex Gonzalez SS,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.252,0.333,0.379,0.712,15.0,11.0,-0.17,1.76,0.021,-0.191,-0.08%,1.34,-1.4,2.0,2.0,HBP
,,,,,,,,,,,,,,,,,,,,,,,
Matt Clement P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Vic Darensbourg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Braden Looper P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Antonio Alfonseca P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,10.0,4.0,4.0,10.0,40.0,0.294,0.375,0.471,0.846,139.0,87.0,0.033,1.17,0.882,-0.848,0.02%,0.9,-1.0,27.0,10.0,
