Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CCBS",O,TEX,Eric Young Sr.,Curt Schilling,2%,52%,Strikeout Swinging
t1,0-0,1,---,"4,(1-2) FSBX",O,TEX,Michael Young,Curt Schilling,2%,54%,Flyball: CF
t1,0-0,2,---,"2,(0-1) CX",O,TEX,Hank Blalock,Curt Schilling,1%,55%,Popfly: SS (Short CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3"
b1,0-0,0,---,"5,(3-1) CBBBB",,BOS,Dave Roberts,Ryan Drese,3%,58%,Walk
b1,0-0,0,1--,"3,(0-2) CCH",,BOS,Mark Bellhorn,Ryan Drese,5%,64%,Hit By Pitch; Roberts to 2B
b1,0-0,0,12-,"6,(3-2) CBFBBT",O,BOS,Manny Ramirez,Ryan Drese,-5%,59%,Strikeout Swinging
b1,0-0,1,12-,"7,(3-2) SBSBBFS",O,BOS,David Ortiz,Ryan Drese,-4%,54%,Strikeout Swinging
b1,0-0,2,12-,"4,(1-2) FBFS",O,BOS,Jason Varitek,Ryan Drese,-4%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 2 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Rangers 0, Red Sox 0."
"Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6","Top of the 2nd, Rangers Batting, Tied 0-0, Red Sox' Curt Schilling facing 4-5-6"
t2,0-0,0,---,"1,(0-0) X",O,TEX,Mark Teixeira,Curt Schilling,2%,52%,Flyball: LF
t2,0-0,1,---,"2,(1-0) BX",O,TEX,Alfonso Soriano,Curt Schilling,2%,54%,Groundout: 2B-1B
t2,0-0,2,---,"4,(0-2) CFFS",O,TEX,Gary Matthews,Curt Schilling,1%,55%,Strikeout Swinging (C-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rangers 0, Red Sox 0."
