Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jimmy Rollins SS,5.0,1.0,1.0,2.0,1.0,1.0,6.0,0.271,0.328,0.386,0.714,26.0,15.0,0.032,0.55,0.059,-0.027,0.03%,0.71,0.0,2.0,1.0,
Placido Polanco 2B,4.0,0.0,1.0,0.0,0.0,1.0,5.0,0.244,0.307,0.349,0.656,16.0,11.0,-0.053,0.69,0.003,-0.056,-0.04%,0.89,-0.9,4.0,1.0,SH
Bobby Abreu RF,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.291,0.426,0.547,0.972,21.0,13.0,0.123,0.49,0.123,0.0,0.10%,0.64,1.8,2.0,0.0,HBP
Jim Thome DH,4.0,1.0,1.0,2.0,1.0,1.0,5.0,0.319,0.425,0.732,1.157,21.0,12.0,0.087,0.54,0.116,-0.03,0.07%,0.7,1.4,,,HR
Pat Burrell LF,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.272,0.387,0.47,0.857,20.0,13.0,-0.076,0.53,0.0,-0.076,-0.06%,0.69,-1.4,0.0,1.0,
Chase Utley 1B,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.237,0.269,0.439,0.708,13.0,9.0,-0.004,0.48,0.029,-0.033,-0.00%,0.63,0.3,6.0,1.0,
David Bell 3B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.262,0.348,0.425,0.773,19.0,13.0,-0.068,0.52,0.01,-0.078,-0.05%,0.67,-0.1,1.0,1.0,2B
Jason Michaels CF,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.298,0.429,0.474,0.902,19.0,12.0,0.055,0.4,0.058,-0.004,0.04%,0.51,0.7,3.0,0.0,
Todd Pratt C,5.0,1.0,2.0,1.0,0.0,3.0,5.0,0.271,0.362,0.322,0.684,19.0,14.0,0.256,0.65,0.26,-0.005,0.20%,0.85,1.9,9.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Randy Wolf P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Madson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rheal Cormier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tim Worrell P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,9.0,13.0,7.0,4.0,10.0,46.0,0.325,0.4,0.425,0.825,174.0,112.0,0.352,0.54,0.658,-0.309,0.27%,0.7,3.7,27.0,5.0,
