Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Frank Catalanotto LF,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.279,0.333,0.465,0.798,14.0,12.0,-0.071,1.38,0.061,-0.132,-0.05%,1.77,-0.9,2.0,0.0,HBP
Reed Johnson PR-LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.394,0.464,0.858,,,,,,,,,,2.0,0.0,
Gregg Zaun C,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.31,0.415,0.548,0.963,18.0,13.0,0.036,1.3,0.102,-0.067,0.03%,1.66,-0.1,3.0,0.0,
Shea Hillenbrand 1B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.426,0.462,0.623,1.084,13.0,8.0,-0.149,1.56,0.012,-0.161,-0.11%,2.0,-0.8,14.0,0.0,
Corey Koskie 3B,5.0,2.0,4.0,2.0,0.0,0.0,5.0,0.25,0.35,0.385,0.735,16.0,11.0,0.556,1.84,0.569,-0.013,0.43%,2.35,2.5,0.0,3.0,HR
Vernon Wells CF,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.207,0.226,0.414,0.64,13.0,12.0,0.139,1.63,0.287,-0.149,0.11%,2.08,0.1,2.0,0.0,HR
Eric Hinske DH,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.333,0.404,0.549,0.953,16.0,9.0,0.137,1.16,0.162,-0.025,0.10%,1.49,0.8,,,2B
Alex Rios RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.286,0.302,0.367,0.669,10.0,7.0,-0.254,1.69,0.0,-0.254,-0.19%,2.17,-1.7,0.0,0.0,GDP
Orlando Hudson 2B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.269,0.269,0.373,0.642,18.0,11.0,-0.04,1.14,0.046,-0.086,-0.03%,1.46,-0.1,2.0,4.0,
Russ Adams SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.229,0.308,0.371,0.679,21.0,16.0,-0.144,1.74,0.021,-0.166,-0.11%,2.23,-0.8,2.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Roy Halladay P,,,,,,,,,,,,,,,,,,,,,0.0,5.0,
Miguel Batista P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,4.0,13.0,4.0,2.0,3.0,41.0,0.342,0.39,0.526,0.917,139.0,99.0,0.21,1.5,1.26,-1.053,0.16%,1.92,-0.9,27.0,15.0,
