Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Gil Meche, L (13-10)",4.1,9,7,7,3,2,1,4.22,24,101,59,37,2,20,7,12,0,0,16.0,,,-0.195,0.76,-0.31%,2.02,-3.1
Kazuhiro Sasaki,1.2,3,1,1,1,1,0,4.5,9,42,26,15,5,6,0,7,0,0,,2.0,2.0,-0.027,0.11,-0.04%,0.29,-1.4
Arthur Rhodes,1.0,0,0,0,1,0,0,4.08,4,21,14,9,0,5,3,0,0,0,,0.0,0.0,0.001,0.02,0.00%,0.05,0.6
Shigetoshi Hasegawa,1.0,0,0,0,0,0,0,0.75,3,10,6,4,0,2,2,1,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,8.0,12,8,8,5,3,1,9.0,40,174,105,65,7,33,12,20,0,0,16.0,2.0,2.0,-0.221,0.48,-0.35%,1.27,-3.4
