Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Tommy Phelps,5.2,11,7,7,3,3,1,3.96,30,112,59,35,7,17,10,14,3,0,19.0,,,-0.294,1.28,-0.09%,0.67,-2.9
"Nate Bump, W (1-0)",2.1,3,2,2,3,1,0,7.71,13,62,35,20,7,8,7,1,0,0,,1.0,1.0,-0.039,0.12,-0.01%,0.06,-1.5
"Braden Looper, S (14)",1.0,1,0,0,0,0,0,2.27,3,8,5,4,0,1,0,3,1,0,,0.0,0.0,0.224,3.82,0.07%,2.0,0.6
Team Totals,9.0,15,9,9,6,4,1,9.0,46,182,99,59,14,26,17,18,4,0,19.0,1.0,1.0,-0.109,1.11,-0.03%,0.58,-3.8
