Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFX",O,CLE,Kenny Lofton,Hideo Nomo,-2%,48%,Groundout: 3B-1B
t1,0-0,1,---,"6,(1-2) BCCFFS",O,CLE,Omar Vizquel,Hideo Nomo,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"5,(3-1) BCBBX",O,CLE,Roberto Alomar,Hideo Nomo,-1%,45%,Flyball: LF (Short LF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Bartolo Colon facing 1-2-3"
b1,0-0,0,---,"3,(1-1) BCX",O,BOS,Jose Offerman,Bartolo Colon,2%,47%,Groundout: 2B-1B
b1,0-0,1,---,"9,(3-2) BCFFFBBFX",O,BOS,Scott Hatteberg,Bartolo Colon,2%,49%,Groundout: 2B-1B (SS-2B)
b1,0-0,2,---,"5,(3-1) CBBBB",,BOS,Trot Nixon,Bartolo Colon,-1%,48%,Walk
b1,0-0,2,1--,"5,(2-2) CFBBX",,BOS,Manny Ramirez,Bartolo Colon,-2%,46%,Single to CF (Line Drive); Nixon to 2B
