0,1,2
1.0,Alfonso Soriano,LF
2.0,Jose Vidro,2B
3.0,Jose Guillen,RF
4.0,Ryan Zimmerman,3B
5.0,Matt LeCroy,DH
6.0,Royce Clayton,SS
7.0,Robert Fick,1B
8.0,Damian Jackson,CF
9.0,Brian Schneider,C
,Shawn Hill,P
