Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carl Crawford LF,6.0,3.0,3.0,1.0,0.0,1.0,6.0,0.272,0.307,0.356,0.663,18.0,14.0,0.174,0.61,0.198,-0.024,0%,0.0,1.3,2.0,1.0,"2·2B,SB"
Antonio Perez 3B,6.0,2.0,3.0,5.0,0.0,2.0,6.0,0.344,0.414,0.492,0.906,25.0,17.0,0.267,0.58,0.293,-0.026,0%,0.0,2.1,1.0,1.0,"HR,CS"
Aubrey Huff DH,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.3,0.357,0.528,0.886,16.0,9.0,0.012,0.36,0.039,-0.028,0%,0.0,0.7,,,2B
Rocco Baldelli CF,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.304,0.334,0.445,0.779,10.0,8.0,0.02,0.49,0.055,-0.036,0%,0.0,0.9,4.0,0.0,2B
Travis Lee 1B,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.269,0.344,0.44,0.784,14.0,6.0,-0.033,0.46,0.009,-0.042,0%,0.0,-0.9,10.0,0.0,
Damian Rolls RF,5.0,2.0,3.0,5.0,0.0,0.0,5.0,0.256,0.306,0.387,0.692,15.0,10.0,0.093,0.43,0.106,-0.013,0%,0.0,3.5,3.0,0.0,"HR,2B"
Marlon Anderson 2B,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.257,0.319,0.36,0.679,17.0,11.0,-0.045,0.43,0.008,-0.053,0%,0.0,1.0,1.0,3.0,"3B,2B"
Toby Hall C,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.27,0.314,0.388,0.702,22.0,15.0,-0.008,0.4,0.029,-0.036,0%,0.0,-0.0,5.0,0.0,
Julio Lugo SS,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.257,0.319,0.346,0.664,19.0,13.0,0.018,0.5,0.047,-0.028,0%,0.0,1.2,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Victor Zambrano P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Jesus Colome P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lance Carter P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,46.0,15.0,21.0,15.0,1.0,5.0,47.0,0.457,0.468,0.761,1.229,156.0,103.0,0.498,0.48,0.784,-0.286,0.00%,0.0,9.8,27.0,7.0,
