Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Matt Lawton LF,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.304,0.357,0.471,0.828,16.0,9.0,0.143,0.72,0.17,-0.027,0.06%,0.5,1.8,3.0,1.0,"2·SB,HBP"
Omar Vizquel SS,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.298,0.361,0.405,0.765,24.0,17.0,0.01,0.58,0.054,-0.045,0.00%,0.4,-0.5,1.0,3.0,GDP
Jody Gerut RF,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.3,0.393,0.485,0.878,12.0,8.0,0.133,0.66,0.153,-0.02,0.05%,0.45,1.6,2.0,0.0,3B
Alex Escobar CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.241,0.34,0.31,0.65,14.0,9.0,-0.002,0.91,0.061,-0.063,-0.00%,0.62,-0.4,3.0,0.0,
Travis Hafner DH,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.282,0.377,0.505,0.882,13.0,10.0,-0.057,1.02,0.017,-0.074,-0.02%,0.7,-1.1,,,SF
Ronnie Belliard 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.362,0.449,0.457,0.906,14.0,10.0,-0.068,0.63,0.0,-0.068,-0.03%,0.43,-1.2,1.0,1.0,
Ben Broussard 1B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.278,0.38,0.392,0.773,14.0,8.0,0.016,0.77,0.05,-0.035,0.01%,0.53,-0.1,5.0,1.0,SB
Lou Merloni 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.246,0.303,0.328,0.631,10.0,6.0,-0.039,0.6,0.014,-0.053,-0.02%,0.41,-0.5,0.0,1.0,2B
Tim Laker C,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.188,0.278,0.375,0.653,14.0,9.0,0.055,0.6,0.098,-0.043,0.02%,0.41,1.0,12.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Cliff Lee P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Riske P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rick White P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rafael Betancourt P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,6.0,9.0,6.0,2.0,7.0,38.0,0.265,0.316,0.441,0.757,131.0,86.0,0.191,0.71,0.617,-0.428,0.08%,0.49,0.6,27.0,7.0,
