Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Eric Milton, L (3-1)",7,7,1,1,2,3,0,2.73,30,99,62,41,5,16,6,19,6,0,60.0,,,0.247,1.03,0.17%,1.21,2.9
Hector Carrasco,1,1,1,1,1,0,0,4.66,5,16,10,5,4,1,2,2,1,0,,0.0,0.0,-0.057,0.72,-0.04%,0.84,-0.4
Team Totals,8,8,2,2,3,3,0,2.25,35,115,72,46,9,17,8,21,7,0,60.0,0.0,0.0,0.19,0.98,0.13%,1.15,2.4
