Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carl Crawford LF,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.281,0.359,0.333,0.693,15.0,11.0,-0.038,0.94,0.053,-0.092,-0.03%,1.12,-0.2,1.0,0.0,
Jorge Cantu 2B,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.25,0.31,0.417,0.726,23.0,14.0,-0.05,1.09,0.057,-0.107,-0.04%,1.3,-0.7,1.0,0.0,
Travis Lee 1B,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.229,0.327,0.521,0.848,23.0,10.0,0.019,1.12,0.101,-0.082,0.01%,1.33,0.0,10.0,0.0,
Jonny Gomes DH,4.0,1.0,2.0,0.0,1.0,2.0,5.0,0.318,0.475,0.682,1.156,22.0,12.0,0.17,1.55,0.248,-0.078,0.12%,1.85,1.1,,,2B
Russell Branyan RF,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.192,0.233,0.308,0.541,14.0,10.0,0.122,1.7,0.225,-0.103,0.09%,2.02,0.2,3.0,1.0,2B
Damon Hollins PR-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.323,0.344,0.613,0.957,4.0,4.0,-0.083,3.1,0.0,-0.083,-0.06%,3.68,-0.8,0.0,0.0,
Ty Wigginton 3B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.289,0.36,0.711,1.071,16.0,10.0,0.123,1.32,0.178,-0.055,0.09%,1.57,0.4,0.0,5.0,HR
Toby Hall C,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.351,0.415,0.541,0.955,13.0,8.0,-0.084,1.7,0.152,-0.236,-0.06%,2.02,-0.4,3.0,0.0,"2B,CS"
Tomas Perez SS,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.323,0.382,0.484,0.866,15.0,11.0,0.017,1.6,0.145,-0.128,0.01%,1.9,0.3,3.0,4.0,2B
Joey Gathright CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.188,0.35,0.219,0.569,12.0,8.0,-0.101,0.92,0.018,-0.118,-0.07%,1.09,-1.0,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Casey Fossum P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Scott Dunn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shawn Camp P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ruddy Lugo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chad Orvella P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,4.0,11.0,4.0,4.0,8.0,41.0,0.297,0.366,0.486,0.852,157.0,98.0,0.095,1.36,1.177,-1.082,0.07%,1.62,-1.2,24.0,12.0,
