Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Josh Beckett facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFC",O,CLE,Grady Sizemore,Josh Beckett,-2%,48%,Strikeout Looking
t1,0-0,1,---,"4,(1-2) CFBX",O,CLE,Joe Inglett,Josh Beckett,-2%,46%,Foul Popfly: 3B (3B into Foul Terr.)
t1,0-0,2,---,"8,(3-2) CBBFBFFX",,CLE,Travis Hafner,Josh Beckett,1%,47%,Single to RF (Line Drive)
t1,0-0,2,1--,"5,(2-2) FFBBS",O,CLE,Victor Martinez,Josh Beckett,-2%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Indians 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Indians 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Indians 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Indians' Jake Westbrook facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Kevin Youkilis,Jake Westbrook,-6%,39%,Double to LF (Ground Ball thru LF Line)
b1,0-0,0,-2-,"2,(0-1) CX",O,BOS,Mark Loretta,Jake Westbrook,4%,43%,Lineout: RF
b1,0-0,1,-2-,"6,(3-2) CBBFBX",O,BOS,David Ortiz,Jake Westbrook,3%,46%,Flyball: RF (Deep RF); Youkilis to 3B
b1,0-0,2,--3,"1,(0-0) X",R,BOS,Manny Ramirez,Jake Westbrook,-8%,38%,Single to CF (Ground Ball); Youkilis Scores
b1,1-0,2,1--,"5,(1-2) CBFFX",O,BOS,Mike Lowell,Jake Westbrook,2%,40%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Indians 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Indians 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Indians 0, Red Sox 1."
"Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7","Top of the 2nd, Indians Batting, Behind 0-1, Red Sox' Josh Beckett facing 5-6-7"
t2,0-1,0,---,"1,(0-0) X",O,CLE,Casey Blake,Josh Beckett,-3%,38%,Flyball: RF (CF-RF)
t2,0-1,1,---,"1,(0-0) X",O,CLE,Todd Hollandsworth,Josh Beckett,-2%,36%,Groundout: 1B unassisted
t2,0-1,2,---,"3,(1-1) CBX",O,CLE,Shin-Soo Choo,Josh Beckett,-1%,35%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 0, Red Sox 1."
"Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Indians' Jake Westbrook facing 6-7-8"
b2,1-0,0,---,"5,(2-2) CBCBS",O,BOS,Wily Mo Peña,Jake Westbrook,2%,37%,Strikeout Swinging
b2,1-0,1,---,"1,(0-0) X",,BOS,Coco Crisp,Jake Westbrook,-2%,35%,Single to LF (Ground Ball)
b2,1-0,1,1--,"1,(0-0) 1X",,BOS,Alex Gonzalez,Jake Westbrook,-7%,28%,Double to LF (Ground Ball thru LF Line); Crisp to 3B
b2,1-0,1,-23,"6,(3-2) BFBBFX",RO,BOS,Ken Huckaby,Jake Westbrook,0%,27%,Groundout: 1B-P; Crisp Scores; Gonzalez to 3B
