Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Odalis Perez,8,5,1,1,1,7,1,3.01,27,102,65,33,15,17,11,8,4,0,74.0,,,0.291,0.87,0.23%,1.14,3.8
"Tom Martin, L (0-1)",0,2,1,1,1,0,0,3.68,3,17,10,6,2,2,0,2,2,0,,0.0,0.0,-0.344,2.44,-0.27%,3.2,-2.3
Team Totals,8,7,2,2,2,7,1,2.25,30,119,75,39,17,19,11,10,6,0,74.0,0.0,0.0,-0.053,1.02,-0.04%,1.33,1.4
