Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Scott Podsednik LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.259,0.331,0.358,0.689,13.0,8.0,-0.02,0.78,0.037,-0.056,-0.03%,1.83,-0.3,1.0,0.0,
Tadahito Iguchi 2B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.283,0.346,0.409,0.756,13.0,10.0,-0.072,1.0,0.039,-0.11,-0.10%,2.36,-0.4,2.0,3.0,GDP
Jermaine Dye RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.326,0.392,0.641,1.033,13.0,8.0,-0.095,1.22,0.0,-0.095,-0.14%,2.86,-0.8,1.0,0.0,
Rob Mackowiak RF-CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.298,0.374,0.4,0.774,3.0,3.0,-0.029,0.98,0.0,-0.029,-0.04%,2.3,-0.3,1.0,0.0,
Jim Thome DH,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.293,0.412,0.617,1.029,20.0,10.0,0.172,0.84,0.209,-0.037,0.24%,1.98,1.0,,,HR
Ryan Sweeney PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Paul Konerko 1B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.307,0.38,0.547,0.927,16.0,9.0,0.049,1.1,0.108,-0.059,0.07%,2.59,0.2,12.0,0.0,2B
A.J. Pierzynski C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.293,0.333,0.423,0.756,11.0,8.0,-0.202,1.35,0.0,-0.202,-0.29%,3.18,-2.0,5.0,0.0,2·GDP
Joe Crede 3B,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.302,0.333,0.545,0.878,20.0,14.0,0.107,1.48,0.183,-0.076,0.15%,3.47,0.6,1.0,2.0,
Brian Anderson CF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.229,0.301,0.366,0.667,15.0,11.0,-0.089,1.04,0.0,-0.089,-0.13%,2.44,-0.8,1.0,0.0,
Ross Gload PH-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.358,0.437,0.795,4.0,3.0,-0.05,1.93,0.0,-0.05,-0.07%,4.54,-0.2,0.0,0.0,
Juan Uribe SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.236,0.262,0.429,0.691,13.0,9.0,-0.12,1.13,0.0,-0.12,-0.17%,2.66,-0.8,3.0,6.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jon Garland P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Mike MacDougal P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Thornton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bobby Jenks P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon McCarthy P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,2.0,8.0,2.0,1.0,8.0,36.0,0.229,0.25,0.343,0.593,141.0,93.0,-0.349,1.12,0.576,-0.923,-0.49%,2.64,-3.8,27.0,13.0,
