Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Todd Walker 2B,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.235,0.278,0.353,0.631,17.0,12.0,-0.051,0.45,0.006,-0.057,-0.03%,0.4,-0.1,3.0,2.0,2B
Cristian Guzman SS,2.0,2.0,0.0,0.0,3.0,0.0,5.0,0.333,0.405,0.455,0.86,20.0,6.0,-0.007,0.44,0.031,-0.039,-0.00%,0.4,0.3,1.0,4.0,
Matt Lawton RF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.308,0.357,0.538,0.896,9.0,7.0,0.023,0.33,0.036,-0.013,0.01%,0.3,0.7,3.0,0.0,2B
David Ortiz DH,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.267,0.389,0.4,0.789,21.0,10.0,0.04,0.55,0.054,-0.014,0.02%,0.5,-0.7,,,GDP
Ron Coomer 1B,3.0,1.0,1.0,2.0,1.0,0.0,4.0,0.25,0.344,0.607,0.951,15.0,7.0,0.081,0.59,0.084,-0.003,0.04%,0.54,1.5,5.0,0.0,HR
Corey Koskie 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.258,0.303,0.387,0.69,14.0,10.0,-0.071,0.58,0.0,-0.071,-0.04%,0.53,-1.7,1.0,1.0,
Marcus Jensen C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.188,0.188,0.188,0.375,19.0,11.0,-0.07,0.65,0.0,-0.07,-0.04%,0.59,-1.5,5.0,0.0,
Jacque Jones LF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.4,0.4,0.714,1.114,10.0,7.0,0.059,0.26,0.06,-0.001,0.03%,0.24,0.5,4.0,0.0,2B
Torii Hunter CF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.286,0.333,0.393,0.726,21.0,15.0,-0.047,0.34,0.0,-0.047,-0.03%,0.31,-0.6,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Joe Mays P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Mark Redman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bob Wells P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Eddie Guardado P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Travis Miller P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,9.0,4.0,4.0,4.0,39.0,0.257,0.333,0.429,0.762,146.0,85.0,-0.043,0.46,0.271,-0.315,-0.02%,0.42,-1.5,24.0,8.0,
