Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jimmy Rollins SS,6.0,1.0,3.0,4.0,1.0,1.0,7.0,0.263,0.322,0.429,0.75,29.0,16.0,0.432,2.1,0.562,-0.13,0.18%,1.44,2.8,5.0,5.0,"3B,2B,SB"
Chase Utley 2B,6.0,1.0,1.0,1.0,1.0,0.0,7.0,0.285,0.356,0.493,0.85,30.0,17.0,0.164,1.87,0.39,-0.226,0.07%,1.29,-0.1,3.0,4.0,HR
Bobby Abreu RF,4.0,0.0,1.0,1.0,2.0,1.0,6.0,0.29,0.451,0.482,0.932,28.0,15.0,0.136,1.87,0.244,-0.109,0.06%,1.29,0.4,3.0,0.0,"2B,SB"
Ryan Howard 1B,6.0,0.0,0.0,0.0,0.0,3.0,6.0,0.286,0.35,0.604,0.954,30.0,19.0,-0.327,2.07,0.0,-0.327,-0.14%,1.43,-2.0,10.0,0.0,
Aaron Rowand CF,5.0,0.0,1.0,0.0,1.0,2.0,6.0,0.273,0.32,0.449,0.769,25.0,14.0,-0.169,1.83,0.05,-0.219,-0.07%,1.26,-0.7,3.0,0.0,IW
David Dellucci DH,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.296,0.348,0.543,0.892,16.0,9.0,0.11,0.78,0.11,0.0,0.04%,0.54,1.4,,,
Pat Burrell PH-DH,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.252,0.378,0.526,0.904,19.0,13.0,-0.266,3.09,0.0,-0.266,-0.11%,2.13,-1.1,,,
Shane Victorino LF,5.0,2.0,2.0,0.0,0.0,2.0,6.0,0.317,0.378,0.48,0.857,29.0,19.0,-0.061,1.79,0.138,-0.199,-0.03%,1.23,0.2,2.0,0.0,HBP
David Bell 3B,4.0,1.0,0.0,0.0,1.0,0.0,6.0,0.249,0.331,0.354,0.684,25.0,13.0,-0.237,1.97,0.036,-0.273,-0.10%,1.36,-1.3,0.0,2.0,"SH,GDP"
Chris Coste C,6.0,1.0,3.0,1.0,0.0,0.0,6.0,0.261,0.292,0.304,0.596,16.0,12.0,0.045,1.68,0.182,-0.137,0.02%,1.16,0.6,8.0,1.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Cory Lidle P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Geoff Geary P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aaron Fultz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Franklin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rheal Cormier P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Tom Gordon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Clay Condrey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,47.0,7.0,13.0,7.0,7.0,11.0,56.0,0.277,0.382,0.447,0.829,247.0,147.0,-0.173,1.9,1.712,-1.886,-0.07%,1.31,0.0,35.0,13.0,
