Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Matt Lawton RF,2.0,1.0,1.0,0.0,2.0,0.0,5.0,0.273,0.374,0.445,0.819,22.0,10.0,0.118,1.29,0.141,-0.023,0.04%,0.77,0.8,0.0,0.0,HBP
Freddy Sanchez 3B,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.282,0.338,0.389,0.727,16.0,10.0,-0.074,1.96,0.118,-0.192,-0.03%,1.17,-0.3,0.0,2.0,
Jason Bay LF,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.304,0.386,0.555,0.941,15.0,10.0,0.033,1.54,0.171,-0.139,0.01%,0.91,-0.0,2.0,0.0,2B
Daryle Ward 1B,5.0,1.0,1.0,1.0,0.0,2.0,5.0,0.279,0.344,0.517,0.861,28.0,16.0,-0.072,1.55,0.036,-0.108,-0.03%,0.92,-0.4,10.0,2.0,2B
Ryan Doumit DH,4.0,1.0,1.0,2.0,0.0,2.0,5.0,0.281,0.324,0.5,0.824,17.0,11.0,0.168,1.39,0.247,-0.079,0.06%,0.83,2.3,,,"2B,2·SB,HBP"
Rob Mackowiak CF,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.33,0.409,0.497,0.906,23.0,13.0,-0.111,1.27,0.007,-0.118,-0.04%,0.75,-0.6,4.0,0.0,SB
Jose Castillo 2B,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.265,0.31,0.381,0.69,16.0,8.0,-0.035,1.3,0.051,-0.087,-0.01%,0.77,0.0,3.0,4.0,
Humberto Cota C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.246,0.305,0.424,0.728,8.0,5.0,-0.03,1.34,0.05,-0.079,-0.01%,0.79,-0.6,4.0,0.0,
Jack Wilson SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.229,0.265,0.352,0.617,16.0,10.0,-0.132,1.31,0.0,-0.132,-0.05%,0.78,-1.0,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Josh Fogg P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Salomon Torres P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Grabow P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rick White P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Gonzalez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,5.0,8.0,4.0,5.0,7.0,41.0,0.235,0.366,0.324,0.689,161.0,93.0,-0.135,1.46,0.821,-0.957,-0.05%,0.87,0.1,25.0,13.0,
