Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Miguel Cairo 2B,6.0,1.0,2.0,0.0,0.0,1.0,7.0,0.255,0.295,0.372,0.668,19.0,16.0,-0.102,1.28,0.052,-0.154,-0.07%,1.46,-0.4,2.0,6.0,"2B,SB,SH"
Orlando Palmeiro CF,7.0,0.0,2.0,0.0,0.0,0.0,7.0,0.285,0.367,0.362,0.728,31.0,22.0,-0.094,1.24,0.075,-0.169,-0.06%,1.41,-0.6,3.0,1.0,
Albert Pujols 1B,5.0,1.0,0.0,1.0,2.0,0.0,7.0,0.382,0.444,0.711,1.155,20.0,10.0,-0.063,1.44,0.028,-0.091,-0.04%,1.65,-0.5,12.0,0.0,IW
Jim Edmonds DH-LF,7.0,2.0,3.0,4.0,0.0,1.0,7.0,0.316,0.408,0.66,1.068,17.0,11.0,0.448,1.47,0.554,-0.106,0.31%,1.68,2.7,1.0,0.0,2·HR
Scott Rolen 3B,6.0,0.0,0.0,0.0,1.0,3.0,7.0,0.296,0.403,0.545,0.948,29.0,20.0,0.028,1.59,0.197,-0.169,0.02%,1.82,-0.9,1.0,1.0,SB
Edgar Renteria SS,6.0,2.0,5.0,0.0,0.0,0.0,6.0,0.346,0.393,0.508,0.902,26.0,18.0,0.295,1.13,0.312,-0.018,0.20%,1.3,2.6,7.0,7.0,"2B,3·SB"
Eduardo Perez LF,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.31,0.402,0.476,0.878,17.0,8.0,-0.002,0.79,0.025,-0.027,-0.00%,0.9,-0.2,2.0,0.0,HBP
Jason Isringhausen P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Cal Eldred P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,
Steve Kline P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
J.D. Drew PH,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.333,0.372,0.614,0.986,1.0,1.0,0.408,3.13,0.408,0.0,0.28%,3.58,1.7,,,HR
Jeff Fassero P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Wilson Delgado PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.234,0.167,0.401,4.0,3.0,-0.219,3.88,0.0,-0.219,-0.15%,4.44,-0.9,,,
Esteban Yan P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Mike Matheny C,5.0,0.0,0.0,0.0,1.0,2.0,6.0,0.27,0.327,0.355,0.682,24.0,14.0,-0.224,1.44,0.02,-0.245,-0.15%,1.64,-1.8,8.0,0.0,
Kerry Robinson RF,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.184,0.216,0.184,0.399,18.0,14.0,-0.022,1.04,0.082,-0.103,-0.01%,1.19,-1.1,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Garrett Stephenson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,52.0,8.0,14.0,7.0,5.0,9.0,59.0,0.269,0.345,0.481,0.826,206.0,137.0,0.453,1.36,1.753,-1.301,0.31%,1.56,0.6,39.0,15.0,
