Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Gene Kingsale CF,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.232,0.25,0.29,0.54,15.0,12.0,-0.043,1.77,0.056,-0.099,0%,0.0,-1.0,3.0,0.0,SF
Jerry Hairston 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.253,0.354,0.377,0.731,17.0,13.0,-0.126,1.09,0.0,-0.126,0%,0.0,-1.1,0.0,2.0,
Delino DeShields LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.294,0.366,0.441,0.807,9.0,6.0,-0.082,0.75,0.0,-0.082,0%,0.0,-0.8,1.0,1.0,
Chris Richard 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.251,0.318,0.503,0.82,14.0,10.0,0.076,0.98,0.114,-0.039,0%,0.0,0.6,5.0,0.0,
Melvin Mora SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.271,0.33,0.413,0.742,15.0,10.0,-0.201,1.3,0.0,-0.201,0%,0.0,-1.6,0.0,0.0,CS
Greg Myers DH,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.224,0.271,0.344,0.615,13.0,8.0,-0.091,1.07,0.0,-0.091,0%,0.0,-0.8,,,
Mark Lewis 3B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.303,0.383,0.686,5.0,4.0,-0.109,1.31,0.0,-0.109,0%,0.0,-0.9,0.0,1.0,
Fernando Lunar C,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.169,0.25,0.185,0.435,3.0,2.0,-0.01,0.79,0.017,-0.027,0%,0.0,-0.1,15.0,0.0,
Brady Anderson PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.256,0.375,0.41,0.784,6.0,2.0,0.05,1.49,0.05,0.0,0%,0.0,0.3,,,
Jesse Garcia PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.067,0.125,0.067,0.192,,,0.0,,0.0,0.0,0%,,0.0,,,
Brook Fordyce C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.338,0.504,0.841,,,,,,,,,,2.0,0.0,
Luis Matos RF,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.233,0.287,0.32,0.607,12.0,7.0,0.153,1.33,0.186,-0.033,0%,0.0,0.9,1.0,0.0,2·SB
,,,,,,,,,,,,,,,,,,,,,,,
Mike Mussina P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Trombley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Buddy Groom P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ryan Kohlmeier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,1.0,4.0,1.0,1.0,7.0,32.0,0.133,0.156,0.133,0.29,109.0,74.0,-0.383,1.19,0.423,-0.807,0.00%,0.0,-4.5,27.0,5.0,
