Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Quilvio Veras 2B,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.31,0.413,0.411,0.824,22.0,13.0,0.007,0.98,0.078,-0.071,0.01%,1.18,-0.0,3.0,2.0,SB
Andruw Jones CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.312,0.392,0.566,0.959,15.0,12.0,-0.095,0.87,0.0,-0.095,-0.07%,1.04,-1.1,0.0,0.0,
Chipper Jones 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.32,0.416,0.607,1.023,14.0,12.0,-0.055,0.48,0.0,-0.055,-0.04%,0.58,-0.8,1.0,1.0,
Brian Jordan RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.296,0.349,0.493,0.842,9.0,6.0,-0.07,0.65,0.0,-0.07,-0.05%,0.78,-1.1,2.0,0.0,
Andres Galarraga 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.294,0.363,0.547,0.91,16.0,9.0,0.006,0.45,0.031,-0.026,0.00%,0.54,-0.2,8.0,0.0,
Wally Joyner DH,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.198,0.293,0.277,0.57,9.0,7.0,-0.068,0.59,0.013,-0.081,-0.05%,0.71,-0.9,,,GDP
Javy Lopez C,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.289,0.337,0.469,0.806,6.0,6.0,0.039,0.83,0.064,-0.025,0.03%,1.0,0.6,4.0,0.0,
Reggie Sanders LF,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.179,0.236,0.289,0.525,13.0,7.0,0.047,1.04,0.1,-0.053,0.03%,1.26,0.3,3.0,0.0,HR
Walt Weiss SS,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.286,0.387,0.353,0.74,14.0,6.0,-0.005,0.84,0.038,-0.043,-0.00%,1.01,-0.2,3.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kevin Millwood P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bruce Chen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jason Marquis P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,32.0,2.0,6.0,2.0,1.0,5.0,33.0,0.188,0.212,0.281,0.493,118.0,78.0,-0.194,0.74,0.324,-0.519,-0.14%,0.9,-3.5,24.0,8.0,
