Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Luis Castillo 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.294,0.353,0.369,0.722,14.0,11.0,-0.076,0.74,0.0,-0.076,-0.01%,0.22,-1.3,1.0,1.0,
Nick Punto 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.292,0.359,0.383,0.742,12.0,8.0,-0.002,0.54,0.03,-0.032,0%,0.16,-0.2,0.0,0.0,
Joe Mauer C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.345,0.429,0.497,0.926,19.0,10.0,-0.054,0.58,0.025,-0.078,-0.01%,0.17,-0.5,6.0,0.0,"2B,GDP"
Alexi Casilla PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.667,,,,,,,,,,,,
Michael Cuddyer RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.279,0.358,0.503,0.861,14.0,10.0,-0.026,0.66,0.03,-0.055,-0.01%,0.19,-0.5,1.0,0.0,
Justin Morneau 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.325,0.38,0.574,0.954,14.0,9.0,0.01,0.69,0.051,-0.041,0.00%,0.2,-0.2,8.0,0.0,
Torii Hunter CF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.277,0.337,0.484,0.821,16.0,11.0,-0.076,0.72,0.028,-0.104,-0.01%,0.21,-0.9,3.0,0.0,GDP
Josh Rabe PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.314,0.49,0.804,,,,,,,,,,,,
Rondell White LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.233,0.264,0.355,0.618,17.0,12.0,-0.071,0.67,0.0,-0.071,-0.01%,0.19,-1.5,4.0,0.0,
Jason Tyner DH,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.318,0.35,0.363,0.714,9.0,5.0,-0.043,0.51,0.0,-0.043,-0.01%,0.15,-0.7,,,
Jason Bartlett SS,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.322,0.38,0.416,0.796,13.0,10.0,0.027,0.36,0.034,-0.007,0.01%,0.11,0.6,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Johan Santana P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Matt Guerrier P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Glen Perkins P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,0.0,8.0,0.0,0.0,7.0,34.0,0.235,0.235,0.265,0.5,128.0,86.0,-0.311,0.62,0.198,-0.507,-0.05%,0.18,-5.2,24.0,7.0,
