Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Matt Lawton LF,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.222,0.315,0.377,0.692,8.0,4.0,-0.027,0.39,0.009,-0.035,-0.01%,0.11,-0.3,3.0,0.0,HBP
Omar Vizquel SS,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.266,0.335,0.373,0.708,17.0,9.0,-0.013,0.35,0.015,-0.028,-0.00%,0.1,0.0,1.0,2.0,
John McDonald SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.295,0.397,0.692,,,,,,,,,,1.0,0.0,
Ellis Burks DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.258,0.346,0.442,0.788,14.0,9.0,-0.026,0.32,0.0,-0.026,-0.00%,0.09,-0.7,,,
Milton Bradley CF,4.0,0.0,1.0,2.0,0.0,0.0,4.0,0.32,0.423,0.488,0.911,16.0,9.0,0.006,0.26,0.021,-0.016,0.00%,0.07,0.5,3.0,0.0,
Jody Gerut RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.236,0.243,0.417,0.66,11.0,6.0,-0.043,0.31,0.0,-0.043,-0.01%,0.09,-0.9,4.0,0.0,GDP
Josh Bard C,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.233,0.292,0.331,0.622,14.0,9.0,-0.017,0.17,0.0,-0.017,-0.00%,0.04,-0.4,1.0,0.0,
Casey Blake 3B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.254,0.327,0.42,0.747,20.0,11.0,-0.011,0.18,0.004,-0.016,-0.00%,0.05,-0.8,2.0,0.0,
Ben Broussard 1B,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.308,0.379,0.5,0.879,8.0,6.0,0.019,0.2,0.021,-0.002,0.00%,0.06,0.4,6.0,1.0,
Brandon Phillips 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.236,0.272,0.361,0.633,9.0,7.0,-0.035,0.43,0.0,-0.035,-0.01%,0.12,-1.1,2.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Terry Mulholland P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,2.0,4.0,2.0,3.0,5.0,34.0,0.133,0.235,0.133,0.369,117.0,70.0,-0.147,0.29,0.07,-0.218,-0.03%,0.08,-3.2,24.0,6.0,
