Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"5,(3-1) CBBBB",,ATL,Rafael Furcal,Frank Castillo,3%,53%,Walk
t1,0-0,0,1--,"3,(1-1) CBB",O,ATL,Julio Franco,Frank Castillo,-6%,48%,Furcal Caught Stealing 2B (C-2B)
t1,0-0,1,---,"5,(2-2) CBBCX",O,ATL,Julio Franco,Frank Castillo,-2%,46%,Flyball: CF
t1,0-0,2,---,"5,(2-2) CBBSX",O,ATL,Gary Sheffield,Frank Castillo,-1%,45%,Flyball: LF (Short LF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Jason Marquis facing 1-2-3"
b1,0-0,0,---,"5,(2-2) CCBBX",O,BOS,Johnny Damon,Jason Marquis,2%,47%,Flyball: LF (Deep LF)
b1,0-0,1,---,"7,(3-2) CBBCFBX",,BOS,Carlos Baerga,Jason Marquis,-2%,45%,Single to LF (Line Drive to LF-CF)
b1,0-0,1,1--,"1,(0-0) X",O,BOS,Nomar Garciaparra,Jason Marquis,3%,48%,Flyball: CF
b1,0-0,2,1--,"1,(0-0) X",O,BOS,Manny Ramirez,Jason Marquis,2%,50%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0."
"Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6"
t2,0-0,0,---,"1,(0-0) X",,ATL,Chipper Jones,Frank Castillo,4%,54%,Single to RF (Line Drive)
t2,0-0,0,1--,"3,(0-2) SFS",O,ATL,Andruw Jones,Frank Castillo,-4%,50%,Strikeout Swinging
t2,0-0,1,1--,"4,(1-2) FBFX",,ATL,Vinny Castilla,Frank Castillo,6%,56%,Single to LF (Line Drive to Deep LF); Jones to 3B
t2,0-0,1,1-3,"5,(2-2) CBBFH",,ATL,Darren Bragg,Frank Castillo,3%,60%,Hit By Pitch; Castilla to 2B
t2,0-0,1,123,"2,(0-1) FX",OO,ATL,Javy Lopez,Frank Castillo,-15%,45%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0."
