Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Woody Williams,6.2,10,5,5,1,1,1,2.33,31,122,80,53,6,21,11,18,4,0,34.0,,,0.012,0.89,0.01%,1.06,-1.1
"Jeff Fassero, H (7)",0.2,1,1,1,1,0,0,5.23,4,19,9,6,1,2,2,1,1,0,,0.0,0.0,0.011,1.29,0.01%,1.54,0.1
"Kiko Calero, BS (3)",0.0,1,1,1,0,0,1,3.28,1,3,2,1,0,1,0,1,0,0,,1.0,1.0,-0.374,2.46,-0.27%,2.93,-1.7
"Steve Kline, W (3-4)",0.2,1,0,0,2,0,0,3.55,5,17,6,3,1,2,1,2,0,0,,0.0,0.0,0.067,2.81,0.05%,3.35,0.3
"Cal Eldred, S (8)",1.0,1,0,0,0,2,0,3.46,4,14,11,5,4,2,1,1,0,0,,0.0,0.0,0.107,1.97,0.08%,2.34,0.6
Team Totals,9.0,14,7,7,4,3,2,7.0,45,175,108,68,12,28,15,23,5,0,34.0,1.0,1.0,-0.177,1.27,-0.13%,1.51,-1.8
