Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Maicer Izturis 3B,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.288,0.366,0.404,0.77,12.0,7.0,0.222,1.23,0.266,-0.043,0.19%,1.79,1.1,0.0,2.0,2B
Howie Kendrick 2B,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.309,0.367,0.455,0.821,14.0,12.0,0.173,1.01,0.201,-0.028,0.15%,1.47,2.4,2.0,4.0,
Orlando Cabrera SS,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.288,0.35,0.419,0.769,20.0,13.0,-0.128,0.88,0.0,-0.128,-0.11%,1.28,-1.7,2.0,3.0,
Vladimir Guerrero RF,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.316,0.359,0.511,0.871,16.0,7.0,-0.063,1.22,0.042,-0.106,-0.06%,1.77,-0.7,1.0,0.0,"SB,CS,IW"
Juan Rivera CF-LF,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.298,0.351,0.554,0.904,19.0,13.0,-0.024,1.12,0.096,-0.121,-0.02%,1.64,0.3,1.0,0.0,2B
Garret Anderson LF,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.27,0.314,0.408,0.722,12.0,5.0,0.129,1.11,0.161,-0.032,0.11%,1.62,1.6,1.0,0.0,2B
Reggie Willits PR-CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.364,0.3,0.664,2.0,2.0,0.0,0.01,0.0,0.0,0%,0.01,-0.1,1.0,0.0,
Tim Salmon DH,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.274,0.372,0.459,0.83,10.0,7.0,0.138,1.74,0.184,-0.046,0.12%,2.54,1.0,,,
Curtis Pride PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2.5,,,,,,,,,,,,
Chone Figgins PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263,0.334,0.357,0.691,5.0,4.0,-0.007,0.27,0.0,-0.007,-0.01%,0.39,-0.5,,,
Mike Napoli C,4.0,2.0,1.0,0.0,0.0,1.0,4.0,0.256,0.396,0.517,0.914,13.0,10.0,-0.108,1.36,0.003,-0.111,-0.09%,1.99,-0.6,9.0,0.0,
Robb Quinlan 1B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.307,0.319,0.474,0.794,18.0,11.0,0.055,1.37,0.118,-0.063,0.05%,2.0,-0.1,9.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kelvim Escobar P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Carrasco P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
J.C. Romero P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,41.0,8.0,15.0,8.0,1.0,2.0,42.0,0.366,0.381,0.439,0.82,141.0,91.0,0.387,1.15,1.071,-0.685,0.34%,1.68,2.8,27.0,11.0,
