Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,TEX,Frank Catalanotto,Rolando Arrojo,2%,52%,Groundout: 2B-1B
t1,0-0,1,---,"4,(1-2) CCBS",O,TEX,Randy Velarde,Rolando Arrojo,2%,54%,Strikeout Swinging
t1,0-0,2,---,"4,(3-0) BBBB",,TEX,Alex Rodriguez,Rolando Arrojo,-1%,53%,Walk
t1,0-0,2,1--,"3,(0-2) CFS",O,TEX,Rafael Palmeiro,Rolando Arrojo,2%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Rangers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Rangers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Darren Oliver facing 1-2-3"
b1,0-0,0,---,"4,(1-2) BCFX",O,BOS,Chris Stynes,Darren Oliver,-2%,53%,Flyball: LF
b1,0-0,1,---,"4,(1-2) CBFX",,BOS,Mike Lansing,Darren Oliver,4%,57%,Double to RF (Line Drive to RF Line)
b1,0-0,1,-2-,"5,(2-2) FBBFX",O,BOS,Nomar Garciaparra,Darren Oliver,-3%,53%,Flyball: LF
