Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dave Berg 2B,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.261,0.309,0.374,0.682,20.0,16.0,-0.013,0.68,0.046,-0.059,0%,0.0,-0.1,0.0,7.0,
Eric Hinske 3B,5.0,2.0,2.0,0.0,0.0,2.0,5.0,0.28,0.368,0.475,0.843,17.0,11.0,0.044,0.69,0.078,-0.034,0%,0.0,0.2,1.0,1.0,
Vernon Wells CF,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.281,0.314,0.456,0.77,16.0,13.0,0.112,0.96,0.192,-0.08,0%,0.0,1.3,5.0,0.0,HR
Carlos Delgado 1B,4.0,4.0,2.0,0.0,1.0,0.0,5.0,0.255,0.386,0.486,0.872,13.0,6.0,0.22,1.12,0.244,-0.024,0%,0.0,2.3,10.0,1.0,2B
Josh Phelps DH,3.0,0.0,1.0,1.0,1.0,0.0,5.0,0.303,0.353,0.541,0.894,15.0,8.0,0.123,1.04,0.143,-0.02,0%,0.0,1.0,,,HBP
Chris Woodward SS,4.0,0.0,3.0,3.0,0.0,1.0,5.0,0.287,0.348,0.512,0.86,16.0,10.0,0.095,1.14,0.111,-0.016,0%,0.0,2.7,1.0,2.0,"2·2B,SF"
Jayson Werth LF,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.28,0.308,0.32,0.628,18.0,11.0,0.012,0.97,0.104,-0.092,0%,0.0,-1.3,3.0,0.0,GDP
Ken Huckaby C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.261,0.285,0.321,0.606,18.0,15.0,-0.09,0.83,0.0,-0.09,0%,0.0,-1.3,3.0,0.0,
Dewayne Wise RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.194,0.219,0.333,0.552,14.0,9.0,-0.063,0.59,0.0,-0.063,0%,0.0,-0.8,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Esteban Loaiza P,,,,,,,,,,,,,,,,,,,,,2.0,0.0,
Cliff Politte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kelvim Escobar P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,9.0,13.0,7.0,2.0,8.0,43.0,0.333,0.372,0.487,0.859,147.0,99.0,0.44,0.9,0.918,-0.478,0.00%,0.0,4.0,27.0,11.0,
