Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CFBS",O,ANA,David Eckstein,Bronson Arroyo,2%,52%,Strikeout Swinging
t1,0-0,1,---,"3,(1-1) BCX",O,ANA,Darin Erstad,Bronson Arroyo,2%,54%,Popfly: SS
t1,0-0,2,---,"3,(1-1) BFX",,ANA,Vladimir Guerrero,Bronson Arroyo,-1%,53%,Single to CF (Line Drive)
t1,0-0,2,1--,"4,(3-0) BBBB",,ANA,Garret Anderson,Bronson Arroyo,-2%,51%,Walk; Guerrero to 2B
t1,0-0,2,12-,"1,(0-0) X",O,ANA,Jose Guillen,Bronson Arroyo,4%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Aaron Sele facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",,BOS,Johnny Damon,Aaron Sele,3%,58%,Single to SS (Ground Ball)
b1,0-0,0,1--,"3,(2-0) BBX",R,BOS,Mark Bellhorn,Aaron Sele,10%,69%,Double to CF (Line Drive to Deep CF); Damon Scores
