Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Michael Tucker RF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.274,0.337,0.442,0.779,11.0,8.0,0.06,1.09,0.125,-0.065,0.04%,1.27,0.6,1.0,0.0,2B
Joe Randa 3B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.316,0.382,0.608,0.99,14.0,10.0,0.045,1.34,0.082,-0.037,0.03%,1.56,-0.1,1.0,1.0,
Carlos Febles PR-2B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.262,0.308,0.311,0.619,,,0.0,,0.0,0.0,0%,,0.0,0.0,0.0,
Carlos Beltrán CF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.184,0.279,0.368,0.647,12.0,9.0,0.167,1.42,0.23,-0.063,0.12%,1.64,0.5,1.0,0.0,2B
Mike Sweeney 1B,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.268,0.415,0.521,0.936,21.0,10.0,-0.099,1.33,0.075,-0.174,-0.07%,1.55,-0.5,5.0,1.0,CS
Raul Ibanez LF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.33,0.392,0.549,0.942,19.0,8.0,-0.094,1.89,0.0,-0.094,-0.07%,2.19,-0.8,2.0,0.0,IW
Ken Harvey DH,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.247,0.318,0.416,0.733,17.0,10.0,0.179,1.98,0.247,-0.068,0.12%,2.29,1.0,,,GDP
Desi Relaford 2B-3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.315,0.393,0.481,0.875,13.0,10.0,-0.017,0.94,0.066,-0.082,-0.01%,1.08,-0.6,5.0,2.0,2B
Brent Mayne C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.317,0.371,0.556,0.927,12.0,11.0,-0.088,0.96,0.0,-0.088,-0.06%,1.12,-1.2,9.0,1.0,
Angel Berroa SS,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.28,0.337,0.427,0.764,14.0,10.0,-0.008,0.9,0.026,-0.033,-0.01%,1.04,-0.0,1.0,2.0,HBP
,,,,,,,,,,,,,,,,,,,,,,,
Darrell May P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jason Grimsley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Albie Lopez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kris Wilson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike MacDougal P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
D.J. Carrasco P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,4.0,5.0,4.0,4.0,3.0,35.0,0.167,0.286,0.267,0.552,133.0,86.0,0.145,1.33,0.851,-0.704,0.10%,1.54,-1.2,25.0,7.0,
