Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3"
t1,0-0,0,---,"4,(2-1) BBCX",,DET,Roger Cedeno,Hideo Nomo,-3%,47%,Single to 3B (Bunt)
t1,0-0,0,1--,"1,(0-0) C",O,DET,Jose Macias,Hideo Nomo,6%,52%,Cedeno Caught Stealing 2B (C-SS)
t1,0-0,1,---,"3,(0-2) CSS",O,DET,Jose Macias,Hideo Nomo,2%,54%,Strikeout Swinging
t1,0-0,2,---,"3,(2-0) BBX",O,DET,Bobby Higginson,Hideo Nomo,1%,55%,Foul Popfly: 3B (Deep 3B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Chris Holt facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBBCX",O,BOS,Jose Offerman,Chris Holt,-2%,53%,Flyball: LF
b1,0-0,1,---,"3,(0-2) CCX",O,BOS,Trot Nixon,Chris Holt,-2%,51%,Flyball: LF
b1,0-0,2,---,"1,(0-0) X",O,BOS,Carl Everett,Chris Holt,-1%,50%,Flyball: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
