Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CCFBX",O,BAL,Luis Matos,Frank Castillo,-2%,48%,Flyball: CF
t1,0-0,1,---,"1,(0-0) X",,BAL,Larry Bigbie,Frank Castillo,2%,50%,Single to CF (Ground Ball thru Short CF)
t1,0-0,1,1--,"3,(0-2) CFX",,BAL,Jeff Conine,Frank Castillo,3%,54%,Single to LF (Line Drive); Bigbie to 2B
t1,0-0,1,12-,"4,(2-1) BBCX",RRR,BAL,Chris Richard,Frank Castillo,20%,74%,Home Run (Fly Ball to Deep RF); Bigbie Scores; Conine Scores
t1,3-0,1,---,"6,(3-2) CBBBSX",,BAL,Cal Ripken Jr.,Frank Castillo,2%,75%,Single to CF (Ground Ball thru Short CF)
t1,3-0,1,1--,"6,(1-2) CBCFFX",O,BAL,Tony Batista,Frank Castillo,-1%,74%,Groundout: 3B-1B; Ripken to 2B
t1,3-0,2,-2-,"5,(2-2) CSBBX",R,BAL,Brady Anderson,Frank Castillo,6%,80%,Single to RF (Ground Ball thru Short RF); Ripken Scores
t1,4-0,2,1--,"4,(2-1) BFBX",O,BAL,Geronimo Gil,Frank Castillo,-1%,79%,Groundout: SS-1B
,,,,,,,,,"4 runs, 5 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-4, Orioles' Jose Mercedes facing 1-2-3"
b1,0-4,0,---,"2,(0-1) CX",,BOS,Jose Offerman,Jose Mercedes,-3%,76%,Single to CF (Line Drive to Short CF)
b1,0-4,0,1--,"6,(3-2) BSBSBX",O,BOS,James Lofton,Jose Mercedes,2%,78%,Groundout: 1B-P; Offerman to 2B
b1,0-4,1,-2-,"6,(2-2) CFBFBS",O,BOS,Trot Nixon,Jose Mercedes,3%,81%,Strikeout Swinging
b1,0-4,2,-2-,"3,(0-2) CSX",R,BOS,Manny Ramirez,Jose Mercedes,-6%,75%,Single to LF (Ground Ball thru Short LF); Offerman Scores
b1,1-4,2,1--,"4,(2-1) CBBX",R,BOS,Brian Daubach,Jose Mercedes,-9%,66%,Double to LF (Line Drive); Ramirez Scores
b1,2-4,2,-2-,"2,(0-1) CX",O,BOS,Calvin Pickering,Jose Mercedes,3%,69%,Groundout: SS-1B
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 4, Red Sox 2."
"Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2","Top of the 2nd, Orioles Batting, Ahead 4-2, Red Sox' Frank Castillo facing 9-1-2"
t2,4-2,0,---,"5,(3-1) BFBBB",,BAL,Jerry Hairston,Frank Castillo,3%,72%,Walk
t2,4-2,0,1--,"1,(0-0) C",O,BAL,Luis Matos,Frank Castillo,-5%,67%,Hairston Caught Stealing 2B (C-2B)
t2,4-2,1,---,"4,(1-2) CBCX",R,BAL,Luis Matos,Frank Castillo,8%,75%,Home Run (Fly Ball to Deep LF)
t2,5-2,1,---,"2,(0-1) CX",O,BAL,Larry Bigbie,Frank Castillo,-1%,74%,Flyball: RF
t2,5-2,2,---,"1,(0-0) X",O,BAL,Jeff Conine,Frank Castillo,-1%,73%,Groundout: 3B-1B
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Orioles 5, Red Sox 2.","1 run, 1 hit, 0 errors, 0 LOB. Orioles 5, Red Sox 2.","1 run, 1 hit, 0 errors, 0 LOB. Orioles 5, Red Sox 2."
