0,1,2
1.0,Craig Counsell,3B
2.0,David Dellucci,RF
3.0,Luis Gonzalez,LF
4.0,Erubiel Durazo,DH
5.0,Junior Spivey,2B
6.0,Steve Finley,CF
7.0,Mark Grace,1B
8.0,Damian Miller,C
9.0,Tony Womack,SS
,Rick Helling,P
