Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kevin Millwood, W (5-5)",5.2,4,1,1,1,10,0,3.83,21,87,60,30,12,18,2,7,5,0,66.0,,,0.33,1.04,0.21%,1.12,3.0
"Kevin Gryboski, H (6)",0.1,1,0,0,0,0,0,1.38,3,15,9,6,1,2,1,2,1,0,,1.0,1.0,-0.074,2.0,-0.05%,2.16,-0.7
"Mike Remlinger, H (15)",1.1,0,0,0,1,0,0,1.6,5,22,10,8,1,1,1,3,0,0,,0.0,0.0,0.18,2.51,0.12%,2.72,0.8
"Darren Holmes, H (4)",0.2,1,0,0,0,0,0,1.6,2,5,5,2,2,1,1,1,1,0,,0.0,0.0,0.084,2.63,0.06%,2.85,0.3
"John Smoltz, S (27)",1.0,0,0,0,0,2,0,4.53,3,10,8,3,4,1,0,1,1,0,,0.0,0.0,0.22,2.79,0.14%,3.03,0.6
Team Totals,9.0,6,1,1,2,12,0,1.0,34,139,92,49,20,23,5,14,8,0,66.0,1.0,1.0,0.74,1.59,0.48%,1.72,4.0
