Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carl Everett CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.328,0.414,0.72,1.134,11.0,8.0,-0.028,0.79,0.034,-0.062,-0.01%,0.5,-0.2,3.0,0.0,
Hank Blalock 3B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.382,0.429,0.61,1.038,12.0,7.0,0.046,0.74,0.107,-0.061,0.02%,0.47,0.2,1.0,1.0,HR
Alex Rodriguez SS,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.329,0.412,0.617,1.029,25.0,17.0,-0.048,0.83,0.021,-0.068,-0.02%,0.53,-0.6,0.0,3.0,
Rafael Palmeiro DH,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.252,0.377,0.543,0.92,18.0,10.0,-0.02,0.79,0.032,-0.051,-0.01%,0.51,-0.3,,,
Juan Gonzalez RF,4.0,1.0,3.0,3.0,0.0,1.0,4.0,0.295,0.335,0.611,0.946,9.0,8.0,0.532,1.75,0.544,-0.012,0.20%,1.11,3.3,2.0,0.0,HR
Donnie Sadler PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.25,0.143,0.393,,,,,,,,,,,,
Ruben Sierra LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.247,0.316,0.371,0.687,14.0,8.0,-0.185,1.88,0.0,-0.185,-0.07%,1.19,-1.2,0.0,0.0,
Mark Teixeira 1B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.241,0.33,0.379,0.709,14.0,6.0,-0.048,1.67,0.069,-0.116,-0.02%,1.06,0.1,10.0,0.0,
Einar Díaz C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.247,0.299,0.326,0.625,9.0,6.0,-0.14,1.33,0.019,-0.159,-0.05%,0.85,-1.3,4.0,0.0,2·GDP
Herbert Perry PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6,1.0,6.0,3.0,0.086,2.9,0.086,0.0,0.03%,1.84,0.3,,,
Gerald Laird PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.571,0.667,1.238,,,,,,,,,,,,
Michael Young 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.317,0.353,0.458,0.811,19.0,14.0,-0.255,2.27,0.0,-0.255,-0.10%,1.44,-1.4,4.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
John Thomson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Cordero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Shouse P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,8.0,4.0,3.0,3.0,36.0,0.242,0.306,0.424,0.73,137.0,87.0,-0.06,1.38,0.912,-0.969,-0.02%,0.88,-1.2,24.0,6.0,
