0,1,2
1.0,Luis Polonia,RF
2.0,Gregg Jefferies,3B
3.0,Juan Encarnacion,CF
4.0,Juan Gonzalez,DH
5.0,Bobby Higginson,LF
6.0,Damion Easley,2B
7.0,Robert Fick,C
8.0,Tony Clark,1B
9.0,Deivi Cruz,SS
,Mark Johnson,P
