Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,TOR,Reed Johnson,Derek Lowe,3%,53%,Single to LF (Ground Ball)
t1,0-0,0,1--,"10,(3-2) CBCFBFFB>F>S",O,TOR,Frank Catalanotto,Derek Lowe,-2%,52%,"Strikeout Swinging, Johnson Steals 2B"
t1,0-0,1,-2-,"2,(1-0) BX",,TOR,Vernon Wells,Derek Lowe,2%,54%,Single to 2B (Ground Ball); Johnson stays at 2B
t1,0-0,1,12-,"6,(3-2) CTBBBX",O,TOR,Carlos Delgado,Derek Lowe,-4%,50%,Groundout: SS-2B/Forceout at 2B; Johnson to 3B
t1,0-0,2,1-3,"2,(1-0) BX",O,TOR,Greg Myers,Derek Lowe,-5%,45%,Groundout: SS unassisted/Forceout at 2B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Roy Halladay facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CFBX",,BOS,Johnny Damon,Roy Halladay,-3%,42%,Single to CF (Ground Ball)
b1,0-0,0,1--,"1,(0-0) X",OO,BOS,Todd Walker,Roy Halladay,7%,49%,Line Drive Double Play: 1B unassisted; Damon out at 1B/1B
b1,0-0,2,---,"6,(2-2) SBBFFS",O,BOS,Nomar Garciaparra,Roy Halladay,1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Derek Lowe facing 6-7-8"
t2,0-0,0,---,"3,(1-1) CBX",,TOR,Bobby Kielty,Derek Lowe,4%,54%,Single to 2B (Line Drive to RF Line)
t2,0-0,0,1--,"8,(3-2) CFBFBB1>F>X",O,TOR,Eric Hinske,Derek Lowe,-2%,52%,Groundout: 1B unassisted; Kielty to 2B
