Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.28,0.353,0.355,0.708,23.0,15.0,-0.121,1.19,0.0,-0.121,-0.04%,0.68,-1.2,2.0,2.0,
Darin Erstad CF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.264,0.338,0.379,0.717,14.0,8.0,0.009,0.94,0.06,-0.051,0.00%,0.53,-0.2,3.0,0.0,
Troy Glaus 3B,3.0,1.0,1.0,2.0,1.0,2.0,4.0,0.246,0.356,0.514,0.87,18.0,10.0,0.311,1.07,0.351,-0.039,0.11%,0.61,1.4,1.0,4.0,HR
Garret Anderson LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.275,0.296,0.446,0.742,17.0,12.0,-0.074,0.69,0.0,-0.074,-0.03%,0.39,-0.9,0.0,0.0,
Scott Spiezio 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.264,0.322,0.446,0.767,18.0,12.0,0.024,0.59,0.061,-0.037,0.01%,0.33,0.2,11.0,1.0,2B
Tim Salmon RF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.205,0.368,0.353,0.721,17.0,8.0,0.023,0.67,0.056,-0.033,0.01%,0.38,0.6,1.0,0.0,SB
Shawn Wooten DH,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.326,0.348,0.497,0.846,12.0,8.0,-0.077,0.96,0.02,-0.097,-0.03%,0.55,-1.1,,,HBP
Bengie Molina C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.254,0.323,0.32,0.642,19.0,13.0,0.044,1.05,0.119,-0.075,0.01%,0.6,0.2,7.0,0.0,GDP
Adam Kennedy 2B,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.296,0.351,0.403,0.754,13.0,8.0,0.01,0.88,0.06,-0.051,0.00%,0.5,-0.0,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ramon Ortiz P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Troy Percival P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,4.0,6.0,4.0,3.0,11.0,36.0,0.188,0.278,0.313,0.59,151.0,94.0,0.149,0.89,0.727,-0.578,0.05%,0.5,-1.0,27.0,10.0,
