Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"4,(3-0) BBBB",,DET,Bobby Higginson,John Burkett,-3%,47%,Walk
t1,0-0,0,1--,"4,(1-2) CBS1X",,DET,Warren Morris,John Burkett,-5%,41%,Single to CF (Fly Ball); Higginson to 2B
t1,0-0,0,12-,"6,(3-2) BBCFBX",O,DET,Dmitri Young,John Burkett,3%,44%,Groundout: 1B-SS/Forceout at 2B; Higginson to 3B
t1,0-0,1,1-3,"5,(2-2) BC1SBX",RO,DET,Kevin Witt,John Burkett,-1%,43%,Groundout: 3B-1B; Higginson Scores; Young to 2B
t1,1-0,2,-2-,"4,(1-2) CBFC",O,DET,Eric Munson,John Burkett,3%,46%,Strikeout Looking
,,,,,,,,,"1 run, 1 hit, 0 errors, 1 LOB. Tigers 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Tigers 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Tigers 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Tigers' Mike Maroth facing 1-2-3"
b1,0-1,0,---,"4,(2-1) BBCX",O,BOS,Johnny Damon,Mike Maroth,-2%,43%,Flyball: RF
b1,0-1,1,---,"3,(0-2) LFX",O,BOS,Todd Walker,Mike Maroth,-2%,41%,Groundout: P-1B
b1,0-1,2,---,"1,(0-0) X",O,BOS,Nomar Garciaparra,Mike Maroth,-1%,40%,Flyball: LF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 1, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 1, Red Sox 0."
