0,1,2
1.0,Eric Young Sr.,DH
2.0,Michael Young,SS
3.0,Hank Blalock,3B
4.0,Mark Teixeira,1B
5.0,Alfonso Soriano,2B
6.0,Gary Matthews,RF
7.0,Kevin Mench,LF
8.0,Laynce Nix,CF
9.0,Rod Barajas,C
,Ryan Drese,P
