Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark Kotsay CF,5.0,1.0,3.0,0.0,0.0,0.0,5.0,0.24,0.293,0.28,0.573,15.0,8.0,0.05,0.74,0.097,-0.047,0.04%,1.01,0.8,1.0,0.0,2B
Eric Byrnes LF,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.305,0.381,0.473,0.854,18.0,13.0,0.104,0.92,0.144,-0.04,0.08%,1.25,1.4,3.0,0.0,
Eric Chavez 3B,5.0,2.0,2.0,2.0,0.0,0.0,5.0,0.249,0.365,0.479,0.844,14.0,9.0,0.102,1.16,0.208,-0.106,0.08%,1.58,1.2,1.0,2.0,"HR,GDP"
Jermaine Dye RF,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.274,0.337,0.503,0.84,19.0,13.0,-0.027,1.36,0.136,-0.163,-0.02%,1.86,-0.4,3.0,0.0,"2B,GDP"
Scott Hatteberg 1B,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.309,0.394,0.463,0.857,14.0,7.0,0.107,1.12,0.127,-0.019,0.09%,1.52,0.9,6.0,0.0,
Erubiel Durazo DH,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.296,0.365,0.5,0.865,12.0,9.0,0.011,1.59,0.14,-0.129,0.01%,2.17,0.0,,,CS
Bobby Crosby SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.224,0.274,0.418,0.692,21.0,13.0,-0.157,1.49,0.0,-0.157,-0.13%,2.04,-1.3,0.0,0.0,
Damian Miller C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.283,0.344,0.392,0.735,13.0,8.0,-0.086,1.01,0.0,-0.086,-0.07%,1.38,-0.8,6.0,1.0,
Billy McMillon PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.286,0.4,0.686,4.0,2.0,-0.041,2.4,0.0,-0.041,-0.03%,3.27,-0.3,,,
Adam Melhuse C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.333,0.49,0.823,,,,,,,,,,2.0,0.0,
Marco Scutaro 2B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.289,0.322,0.378,0.699,13.0,10.0,-0.064,0.96,0.03,-0.094,-0.05%,1.3,-0.6,2.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mark Redman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chad Bradford P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Justin Duchscherer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,6.0,14.0,6.0,1.0,3.0,39.0,0.368,0.385,0.5,0.885,143.0,92.0,-0.001,1.18,0.882,-0.882,0.00%,1.61,0.6,24.0,4.0,
