Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Milton Bradley CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.252,0.319,0.413,0.732,11.0,8.0,-0.037,0.88,0.035,-0.072,0%,0.0,-0.3,3.0,0.0,
Omar Vizquel SS,4.0,0.0,3.0,1.0,0.0,0.0,4.0,0.273,0.34,0.412,0.752,16.0,11.0,0.108,1.05,0.134,-0.026,0%,0.0,1.5,2.0,1.0,
Bill Selby LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.217,0.285,0.378,0.662,13.0,9.0,-0.13,1.26,0.0,-0.13,0%,0.0,-1.3,2.0,0.0,
Jim Thome DH,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.295,0.439,0.655,1.094,13.0,9.0,-0.051,1.13,0.045,-0.095,0%,0.0,-0.0,,,HR
Lee Stevens 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.206,0.31,0.38,0.69,13.0,12.0,-0.141,1.32,0.0,-0.141,0%,0.0,-1.3,10.0,0.0,
Travis Fryman 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.217,0.292,0.352,0.645,13.0,11.0,-0.089,0.86,0.0,-0.089,0%,0.0,-0.8,1.0,6.0,
Josh Bard C,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.237,0.275,0.421,0.696,11.0,6.0,-0.011,0.51,0.026,-0.036,0%,0.0,-0.1,1.0,1.0,
Chris Magruder RF,3.0,1.0,1.0,0.0,0.0,2.0,3.0,0.221,0.263,0.364,0.627,12.0,10.0,0.001,1.04,0.056,-0.055,0%,0.0,0.1,2.0,0.0,2B
John McDonald 2B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.257,0.296,0.336,0.632,9.0,7.0,-0.087,1.02,0.0,-0.087,0%,0.0,-0.9,3.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
CC Sabathia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,2.0,6.0,2.0,1.0,6.0,34.0,0.182,0.206,0.303,0.509,111.0,83.0,-0.437,1.01,0.296,-0.731,0.00%,0.0,-3.0,24.0,11.0,
