Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Todd Hollandsworth CF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.292,0.347,0.492,0.839,16.0,10.0,-0.038,0.3,0.0,-0.038,0%,0.0,-1.7,6.0,0.0,
Kevin Mench LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.277,0.346,0.523,0.869,17.0,10.0,-0.028,0.26,0.0,-0.028,0%,0.0,-1.4,1.0,1.0,
Alex Rodriguez SS,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.32,0.404,0.647,1.052,16.0,9.0,-0.011,0.13,0.002,-0.013,0%,0.0,0.5,3.0,1.0,
Donnie Sadler SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.218,0.219,0.437,,,,,,,,,,0.0,1.0,
Rafael Palmeiro DH,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.269,0.384,0.58,0.964,18.0,9.0,-0.017,0.2,0.002,-0.019,0%,0.0,-0.3,,,
Ivan Rodriguez C,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.296,0.334,0.495,0.829,12.0,10.0,-0.016,0.21,0.001,-0.017,0%,0.0,-0.8,6.0,0.0,2B
Bill Haselman C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.234,0.288,0.322,0.61,2.0,1.0,-0.001,0.02,0.0,-0.001,0%,0.0,-0.3,3.0,0.0,
Carl Everett RF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.23,0.296,0.407,0.703,12.0,9.0,-0.007,0.09,0.002,-0.009,0%,0.0,-0.0,1.0,0.0,2B
Herbert Perry 3B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.265,0.319,0.449,0.768,13.0,10.0,0.007,0.07,0.009,-0.002,0%,0.0,1.1,0.0,0.0,HR
Travis Hafner 1B,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.244,0.32,0.4,0.72,17.0,12.0,-0.006,0.12,0.003,-0.009,0%,0.0,0.3,2.0,2.0,
Michael Young 2B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.259,0.307,0.375,0.682,13.0,7.0,0.01,0.1,0.012,-0.002,0%,0.0,0.5,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dennys Reyes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rob Bell P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
C.J. Nitkowski P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Todd Van Poppel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,6.0,3.0,3.0,6.0,37.0,0.176,0.243,0.324,0.567,136.0,87.0,-0.107,0.16,0.031,-0.138,0.00%,0.0,-2.0,24.0,6.0,
